plc_score-w-std,adv_ev-w-win99-std,first_ev-w-win99-std_mean,adv_euclid,adv_experience,adviser,stu_sex,school_rank-w,stu_year,stu_jel,stu_school,adv_occ
,,,310.06,38,a36498392300,female,21,2001,J,Columbia University,0.0
,-0.1520984353817772,-0.1479131121864759,25.69,18,a24784705200,male,281,2001,O,Kansas State University,2.0
-0.1516317376872411,-0.1520984353817772,-0.1479131121864759,25.69,18,a24784705200,male,22,2001,H,University of Michigan,2.0
,,,19.0,22,a6507192815,male,418,2002,F,Carleton University,0.0
,,,19.0,22,a6507192815,male,34,2002,L,"University of California, Santa Barbara",0.0
,-0.1422752944915248,-0.1400558374500684,150.4,23,a6701738833,male,196,2003,O,George Washington University,0.0
,-0.0409808203488243,0.5082545402604082,222.23,23,a57190492381,male,113,2002,O,Purdue University,0.0
,-0.0409808203488243,0.5082545402604082,222.23,23,a57190492381,female,10,2002,F,Princeton University,0.0
,,,284.39,30,a7405407924,male,14,2002,F,University of Pennsylvania,0.0
,-0.1546571562293774,-0.0704296353277862,126.0,11,a6603566491,female,45,2002,O,Brown University,3.0
-0.170484451859555,-0.1546571562293774,-0.0704296353277862,126.0,11,a6603566491,male,271,2002,G,University of Kentucky,3.0
,-0.1381446720254845,-0.1132779719535256,165.75,27,a7005126472,female,9,2002,F,University of Chicago,0.0
,-0.1381446720254845,-0.1132779719535256,165.75,27,a7005126472,female,612,2002,G,Fordham University,0.0
,-0.142728811128824,-0.1422720142796488,32.711,12,a6602109586,male,424,2004,E,George Mason University,1.0
,-0.1471949210718912,-0.1252189446162858,93.712,19,a6603174999,female,222,2000,J,Georgetown University,0.0
0.223295594678742,-0.1043418008553661,-0.0705203819620582,69.85,30,a7403101221,male,337,2002,O,Northeastern University,2.0
0.0698970648611811,-0.1043418008553661,-0.0705203819620582,69.85,30,a7403101221,female,237,2002,J,Boston College,2.0
,-0.1043418008553661,-0.0705203819620582,69.85,30,a7403101221,male,28,2002,R,Pennsylvania State University,2.0
,-0.1043418008553661,-0.0705203819620582,69.85,30,a7403101221,female,65,2002,J,Texas A&M University,2.0
,0.0010043245716999,0.0681250270669772,87.034,10,a7006828969,male,612,2002,O,Fordham University,1.0
,-0.1380318642014573,-0.1085950361319541,9.5394,13,a7102087110,male,69,2003,E,Vanderbilt University,0.0
0.1258480770128304,,,7.2801,5,a7103178355,female,15,2001,J,University of Wisconsin,0.0
,2.836555061007028,2.252481632349792,74.746,21,a6603612841,male,15,2001,M,University of Wisconsin,0.0
,2.836555061007028,2.252481632349792,74.746,21,a6603612841,male,8,2001,E,University of Washington,0.0
,2.836555061007028,2.252481632349792,74.746,21,a6603612841,female,43,2001,L,Brown University,0.0
,,,6.0,9,a57212190881,female,11,2001,G,University of Chicago,0.0
,-0.1421843590435504,-0.1411856334003301,6.9282,5,a6602463742,male,3,2003,G,Massachusetts Institute of Technology,0.0
,-0.1421843590435504,-0.1411856334003301,6.9282,5,a6602463742,male,1,2003,J,"University of California, Berkeley",0.0
