plc_score-w-std,adv_ev-w-win99-std,first_ev-w-win99-std_mean,adv_euclid,adv_experience,adviser,stu_sex,school_rank-w,stu_year,stu_jel,stu_school,adv_occ
,-0.1580884026190684,-0.1580349178692419,2.4495,9,a55682884500,female,21,2001,J,Columbia University,0.0
,-0.0350383031150085,2.7481591531246194,27.368,13,a35752382900,male,418,2002,F,Carleton University,0.0
,-0.1603018427289513,-0.1188133172226252,16.279,22,a6603717054,male,113,2002,O,Purdue University,0.0
,,,44.159,19,a7403704258,female,45,2002,O,Brown University,0.0
1.859689462749118,,,44.159,19,a7403704258,male,53,2002,E,University of Rochester,0.0
,,,44.159,19,a7403704258,male,41,2002,E,Duke University,0.0
,-0.1671644136098458,-0.1669629930234637,51.759,28,a6602905204,female,9,2002,F,University of Chicago,2.0
-0.2466968789296721,-0.1671644136098458,-0.1669629930234637,51.759,28,a6602905204,male,1,2002,G,"University of California, Berkeley",2.0
,-0.1671644136098458,-0.1669629930234637,51.759,28,a6602905204,male,372,2002,P,Northern Illinois University,2.0
,-0.1427996112727533,-0.1427820973644382,26.665,11,a7003622493,male,424,2004,E,George Mason University,2.0
,,,198.15,28,a7405407924,female,222,2000,J,Georgetown University,0.0
0.223295594678742,-0.1667862251415362,-0.1631204355689153,64.008,20,a6701676884,male,337,2002,O,Northeastern University,1.0
,-0.1667862251415362,-0.1631204355689153,64.008,20,a6701676884,male,189,2002,L,Georgetown University,1.0
,-0.1267698518943523,-0.0914758744348474,32.802,8,a6701819730,male,612,2002,O,Fordham University,2.0
6.478539212155457,-0.1267698518943523,-0.0914758744348474,32.802,8,a6701819730,female,19,2002,G,Columbia University,2.0
,,,7.0711,24,a14020709300,male,69,2003,E,Vanderbilt University,0.0
,0.013985791711297,3.193086806828188,11.446,11,a7003926083,male,15,2001,M,University of Wisconsin,1.0
-0.2789930416849852,-0.1460205944441025,0.0521059399550507,8.124,4,a6603289042,female,77,2002,E,University of Virginia,2.0
,-0.1460205944441025,0.0521059399550507,8.124,4,a6603289042,male,427,2002,L,Colorado School of Mines,2.0
,,,30.133,24,a6506667369,female,11,2001,G,University of Chicago,0.0
,,,30.133,24,a6506667369,male,537,2001,R,Oklahoma State University,0.0
,,,30.133,24,a6506667369,male,9,2001,D,Princeton University,0.0
,,,30.133,24,a6506667369,male,52,2001,C,University of Rochester,0.0
,-0.1424990103948401,-0.1423937627893484,18.248,12,a57221939269,male,3,2003,G,Massachusetts Institute of Technology,1.0
0.4452319590871013,,,61.563,31,a6603231686,female,168,2004,J,Queen's University,0.0
,,,61.563,31,a6603231686,male,207,2004,O,Virginia Polytechnic Institute and State University,0.0
-0.1760467004693092,,,61.563,31,a6603231686,male,908,2004,H,Claremont Graduate University,0.0
,-0.1424731475169057,-0.1420458120287655,60.581,24,a6701783801,male,20,2003,H,University of Michigan,0.0
