plc_score-w-std,adv_ev-w-win99-std,first_ev-w-win99-std_mean,adv_euclid,adv_experience,adviser,stu_sex,school_rank-w,stu_year,stu_jel,stu_school,adv_occ
,3.550919757859065,0.9056228056710688,94.594,18,a6602267759,female,21,2001,J,Columbia University,1.0
,-0.1580909360765289,-0.1577322566039814,105.83,39,a7102916430,male,281,2001,O,Kansas State University,2.0
2.685384143875872,-0.1580909360765289,-0.1577322566039814,105.83,39,a7102916430,male,39,2001,O,Boston University,2.0
,-0.1287411030518959,0.1002865231154012,340.8,21,a7003263580,male,418,2002,F,Carleton University,0.0
,-0.1424745957468856,-0.1419826340356225,13.416,13,a7003926083,male,196,2003,O,George Washington University,1.0
,-0.1672135521161806,-0.1671640886782022,54.443,24,a7401878367,male,113,2002,O,Purdue University,2.0
3.96743739870178,-0.1672135521161806,-0.1671640886782022,54.443,24,a7401878367,male,36,2002,O,University of Maryland,2.0
,-0.166950253957628,-0.1586461339357958,5.6569,39,a6602985581,male,14,2002,F,University of Pennsylvania,2.0
,-0.1422946984778352,-0.0858870938613029,12.49,5,a56186358900,female,45,2002,O,Brown University,1.0
,-0.1422946984778352,-0.0858870938613029,12.49,5,a56186358900,female,97,2002,O,University of Missouri,1.0
-0.0298271083454986,-0.1422946984778352,-0.0858870938613029,12.49,5,a56186358900,male,45,2002,O,Brown University,1.0
,6.4348271491022295,1.0068124840263255,63.348,19,a55188899400,female,9,2002,F,University of Chicago,1.0
,-0.1427640170994013,-0.1425882875429187,1332.2,30,a7403703776,male,424,2004,E,George Mason University,0.0
,-0.1227611342389611,-0.0616528438516479,187.59,10,a7102925200,female,222,2000,J,Georgetown University,1.0
0.223295594678742,-0.1670250850248374,-0.1655150158160544,3.873,15,a57193999940,male,337,2002,O,Northeastern University,1.0
0.8525247729827118,-0.1670250850248374,-0.1655150158160544,3.873,15,a57193999940,male,89,2002,O,"University of California, Riverside",1.0
1.241515964446667,-0.1670250850248374,-0.1655150158160544,3.873,15,a57193999940,male,77,2002,O,University of Virginia,1.0
,,,7.6158,30,a7006744643,male,612,2002,O,Fordham University,0.0
,,,7.6158,30,a7006744643,female,24,2002,O,University of Illinois,0.0
,-0.1404614568547231,-0.1270507472559884,62.193,11,a7004224889,male,69,2003,E,Vanderbilt University,0.0
0.1258480770128304,-0.1577964120003452,-0.154639808718495,36.028,9,a6602087741,female,15,2001,J,University of Wisconsin,1.0
0.6667259763887878,-0.1577964120003452,-0.154639808718495,36.028,9,a6602087741,female,2,2001,J,Massachusetts Institute of Technology,1.0
,-0.1197487400175684,-0.0679693584856244,331.51,16,a7102037136,male,15,2001,M,University of Wisconsin,3.0
7.206798739818909,-0.1197487400175684,-0.0679693584856244,331.51,16,a7102037136,male,6,2001,M,Yale University,3.0
-0.2789930416849852,-0.1670044310780609,-0.1661022860820346,3.3166,3,a6602837092,female,77,2002,E,University of Virginia,1.0
,-0.1513346898090709,-0.154053159298617,168.62,18,a6603889672,female,11,2001,G,University of Chicago,0.0
,-0.1305738552507911,-0.0715298241874427,64.784,6,a6602659594,male,3,2003,G,Massachusetts Institute of Technology,1.0
7.688229885914582,-0.1305738552507911,-0.0715298241874427,64.784,6,a6602659594,male,7,2003,G,University of Chicago,1.0
0.4452319590871013,-0.1427391166219448,-0.1404953650313639,162.24,8,a7201588970,female,168,2004,J,Queen's University,1.0
,-0.1418061195430408,-0.13756203950696,111.96,25,a6603546353,male,20,2003,H,University of Michigan,1.0
0.3447170715487158,-0.1418061195430408,-0.13756203950696,111.96,25,a6603546353,male,17,2003,H,Cornell University,1.0
,-0.1013379433027655,0.1172342268305175,155.55,29,a15061926000,female,76,2000,O,Vanderbilt University,2.0
-0.0530183535064555,-0.1013379433027655,0.1172342268305175,155.55,29,a15061926000,female,1,2000,O,"University of California, Berkeley",2.0
,-0.13969384955584,-0.1275911960610339,40.485,11,a7003321408,male,2,2004,G,Harvard University,2.0
1.390604299859195,-0.1328488965685503,-0.0510310399280476,46.829,25,a6603577757,male,11,2001,D,University of Chicago,1.0
,-0.1328488965685503,-0.0510310399280476,46.829,25,a6603577757,male,595,2001,D,Clark University,1.0
,-0.1643512915215478,-0.1581950891751135,45.771,9,a7006464178,female,24,2002,L,University of Illinois,1.0
,-0.1462231927791829,-0.1272301990599527,79.58,12,a7006621542,male,101,2000,O,Colorado State University,1.0
,-0.1492304449822429,-0.1490693736664706,36.359,8,a7004177835,female,60,2000,O,Michigan State University,0.0
14.816650960780333,-0.1423526386767809,-0.1400548726437966,58.301,17,a7102796627,male,4,2004,D,Stanford University,2.0
,-0.1425017926648432,-0.1425020233857349,113.54,26,a6603069473,female,77,2003,G,"University of Illinois, Chicago",0.0
,-0.1425017926648432,-0.1425020233857349,113.54,26,a6603069473,male,2,2003,G,Harvard University,0.0
-0.0999051498338452,-0.1404136211636912,-0.0963760553405803,3.7417,11,a6603572888,male,6,2003,D,University of Washington,1.0
,-0.1404136211636912,-0.0963760553405803,3.7417,11,a6603572888,male,7,2003,D,University of Chicago,1.0
,-0.1427940720840057,-0.1426569360806279,2.4495,6,a7006190700,male,131,2004,D,University of Missouri,2.0
0.3162410337052192,-0.1354944977083132,-0.1080203353215034,633.56,22,a7202789820,male,40,2003,J,Duke University,3.0
,-0.1643836196644459,-0.1193383884490963,41.425,23,a7404791098,male,32,2002,O,University of Minnesota,0.0
-0.2321829046399592,-0.1672147775005544,-0.1672090053750979,16.0,11,a6508358567,male,156,2002,O,University of Houston,2.0
1.1709981823738234,-0.1672147775005544,-0.1672090053750979,16.0,11,a6508358567,male,36,2002,O,University of Maryland,2.0
,-0.1423791462767308,-0.1422075753984537,125.89,16,a7006249663,male,11,2003,E,"University of California, Los Angeles",1.0
,-0.1567090855183911,-0.139872636822113,52.46,41,a7402642889,male,43,2001,D,Brown University,1.0
2.757024699868861,-0.1664523552309084,-0.1612640964055892,11.18,13,a7007177218,female,12,2002,J,"University of California, Los Angeles",2.0
-0.0718018400845972,-0.1671801785397017,-0.167073410191194,36.77,10,a7202642296,male,991,2002,H,Claremont Graduate University,1.0
,,,3.0,8,a6506729213,male,70,2000,D,Ohio State University,0.0
