plc_score-w-std,adv_ev-w-win99-std,first_ev-w-win99-std_mean,adv_euclid,adv_experience,adviser,stu_sex,school_rank-w,stu_year,stu_jel,stu_school,adv_occ
,-0.1091965723648561,-0.0161758082127347,73.28,9,a7006281660,female,21,2001,J,Columbia University,1.0
,-0.1091965723648561,-0.0161758082127347,73.28,9,a7006281660,male,281,2001,J,Kansas State University,1.0
,-0.1091965723648561,-0.0161758082127347,73.28,9,a7006281660,female,8,2001,J,University of Washington,1.0
,-0.1574532622659597,-0.1482529189612271,29.0,11,a6602176904,male,281,2001,O,Kansas State University,3.0
,-0.1574532622659597,-0.1482529189612271,29.0,11,a6602176904,male,251,2001,O,Syracuse University,3.0
2.088195753696691,-0.1574532622659597,-0.1482529189612271,29.0,11,a6602176904,female,18,2001,O,Cornell University,3.0
,-0.1168500112284493,0.2454874809875129,237.99,23,a6602485583,male,418,2002,F,Carleton University,2.0
,-0.1421672185284143,-0.1410117204116648,31.321,20,a24784705200,male,196,2003,O,George Washington University,1.0
,-0.1421672185284143,-0.1410117204116648,31.321,20,a24784705200,male,69,2003,O,Vanderbilt University,1.0
,-0.1556706792822891,-0.036008289601944,11.619,5,a6602743155,male,113,2002,O,Purdue University,3.0
-0.0647824530801243,-0.1556706792822891,-0.036008289601944,11.619,5,a6602743155,male,66,2002,O,Ohio State University,3.0
,-0.1556706792822891,-0.036008289601944,11.619,5,a6602743155,female,121,2002,O,University of Notre Dame,3.0
,-0.1556706792822891,-0.036008289601944,11.619,5,a6602743155,female,1144,2002,O,New School for Social Research,3.0
,-0.1664015577393077,-0.1645501577560234,21.26,11,a7004871751,male,14,2002,F,University of Pennsylvania,0.0
,-0.1672147775005544,-0.1672090053750979,16.0,11,a6508358567,female,45,2002,O,Brown University,1.0
,-0.1672147775005544,-0.1672090053750979,16.0,11,a6508358567,male,35,2002,O,University of Texas,1.0
,-0.1672147775005544,-0.1672090053750979,16.0,11,a6508358567,female,97,2002,O,University of Missouri,1.0
,-0.1672147775005544,-0.1672090053750979,16.0,11,a6508358567,male,156,2002,O,University of Houston,1.0
,-0.1406713321551558,-0.136666995335149,82.456,12,a6602989968,male,424,2004,E,George Mason University,1.0
,-0.1437456073782335,-0.1214581442763717,42.638,5,a6602873273,female,222,2000,J,Georgetown University,0.0
0.223295594678742,-0.1631430018433365,-0.1346847080827276,27.982,17,a7202731518,male,337,2002,O,Northeastern University,1.0
,-0.1631430018433365,-0.1346847080827276,27.982,17,a7202731518,male,65,2002,O,Texas A&M University,1.0
,-0.0325495152097822,0.9810900680761256,241.07,8,a57195422078,male,612,2002,O,Fordham University,0.0
,-0.1417771427536325,-0.1319052021758985,319.57,22,a7403704966,male,69,2003,E,Vanderbilt University,1.0
0.1258480770128304,-0.0486963919511529,0.5313802336001368,80.61,19,a57204260323,female,15,2001,J,University of Wisconsin,2.0
,-0.1562437089154758,-0.1553858948964271,21.772,9,a7101785562,male,15,2001,M,University of Wisconsin,2.0
1.1916163476921733,-0.1562437089154758,-0.1553858948964271,21.772,9,a7101785562,male,58,2001,M,University of Pittsburgh,2.0
,-0.1562437089154758,-0.1553858948964271,21.772,9,a7101785562,male,58,2001,M,University of Pittsburgh,2.0
-0.2789930416849852,,,16.941,28,a57196589506,female,77,2002,E,University of Virginia,0.0
,-0.1557518523504313,-0.1414903757864284,14.765,14,a6507224425,female,11,2001,G,University of Chicago,1.0
,-0.142500284576244,-0.1424482738688554,117.33,22,a6603174999,male,3,2003,G,Massachusetts Institute of Technology,1.0
0.4452319590871013,-0.1315702704524634,0.097466660884998,191.42,23,a57212812732,female,168,2004,J,Queen's University,2.0
-0.2715152073802144,-0.1315702704524634,0.097466660884998,191.42,23,a57212812732,male,37,2004,J,"University of California, Irvine",2.0
,-0.119632288627549,-0.0885426514469645,500.22,20,a7003911528,male,20,2003,H,University of Michigan,1.0
-0.295162516841479,-0.119632288627549,-0.0885426514469645,500.22,20,a7003911528,female,4,2003,H,Stanford University,1.0
,,,0.0,0,a55985640700,female,76,2000,O,Vanderbilt University,0.0
,-0.1427897085991904,-0.1423767700788689,6.4807,12,a55682884500,male,2,2004,G,Harvard University,2.0
-0.2864283206389774,-0.1427897085991904,-0.1423767700788689,6.4807,12,a55682884500,male,204,2004,G,Georgetown University,2.0
1.390604299859195,0.0549379445937714,0.6664838264897716,15.524,7,a7003507242,male,11,2001,D,University of Chicago,1.0
,0.0549379445937714,0.6664838264897716,15.524,7,a7003507242,male,595,2001,D,Clark University,1.0
,0.0549379445937714,0.6664838264897716,15.524,7,a7003507242,male,21,2001,D,Columbia University,1.0
,,,0.0,1,a7801555346,female,24,2002,L,University of Illinois,0.0
-0.2896472259390801,,,0.0,1,a7801555346,male,36,2002,L,University of Maryland,0.0
,-0.0872266502034525,8.875774548719908,36.905,22,a57189255724,male,101,2000,O,Colorado State University,1.0
,-0.0872266502034525,8.875774548719908,36.905,22,a57189255724,male,101,2000,O,Colorado State University,1.0
,-0.1487223821805692,-0.1461825539249385,9.3274,9,a7003730184,female,60,2000,O,Michigan State University,2.0
14.816650960780333,,,61.563,31,a6603231686,male,4,2004,D,Stanford University,0.0
,-0.1421604204655206,-0.1419287211130934,92.043,28,a7406289288,female,77,2003,G,"University of Illinois, Chicago",1.0
-0.0999051498338452,-0.1243460291235537,-0.0498823750735465,41.689,6,a35565727600,male,6,2003,D,University of Washington,1.0
,-0.1243460291235537,-0.0498823750735465,41.689,6,a35565727600,female,129,2003,D,University of Missouri,1.0
,-0.1415854585945696,-0.1405416219123071,110.8,16,a7003357524,male,131,2004,D,University of Missouri,0.0
0.3162410337052192,-0.1424974425552771,-0.1424693233246429,7.3485,26,a7003948075,male,40,2003,J,Duke University,2.0
,0.4808853519115499,0.4812371492379059,1141.0,35,a57208457063,male,32,2002,O,University of Minnesota,1.0
,0.4808853519115499,0.4812371492379059,1141.0,35,a57208457063,female,503,2002,O,Lehigh University,1.0
-0.2321829046399592,-0.1052928463840013,0.414869942266802,214.87,31,a55939990800,male,156,2002,O,University of Houston,3.0
,-0.1052928463840013,0.414869942266802,214.87,31,a55939990800,male,24,2002,O,University of Illinois,3.0
,,,194.92,25,a7401952498,male,11,2003,E,"University of California, Los Angeles",0.0
,-0.1190657654603982,-0.0798834350745648,88.904,12,a55712350600,male,43,2001,D,Brown University,0.0
2.757024699868861,-0.167176587294088,-0.1664399690974974,83.433,17,a7101662421,female,12,2002,J,"University of California, Los Angeles",2.0
1.3277192349707878,-0.167176587294088,-0.1664399690974974,83.433,17,a7101662421,male,35,2002,J,University of Texas,2.0
-0.0718018400845972,-0.1572234740380775,0.0265274846564856,10.0,3,a7201996482,male,991,2002,H,Claremont Graduate University,2.0
,-0.1492368130743226,-0.1491934905963882,21.564,10,a7003839193,male,70,2000,D,Ohio State University,1.0
,-0.1645564122176771,-0.1514833410433183,32.65,25,a6603062816,male,72,2002,O,Vanderbilt University,0.0
2.9953289125051006,-0.1474724572170301,-0.1076958959456894,367.51,17,a7102037136,female,473,2002,M,George Mason University,2.0
,-0.1474724572170301,-0.1076958959456894,367.51,17,a7102037136,male,97,2002,M,University of Missouri,2.0
2.929465740348284,0.0927084269945566,0.3618865781297674,304.61,25,a6701729750,female,44,2004,C,Rutgers University,2.0
-0.1365167078107448,0.0927084269945566,0.3618865781297674,304.61,25,a6701729750,female,194,2004,C,University of Houston,2.0
,-0.1428003626555992,-0.1427955011474701,150.13,15,a6603795610,male,501,2004,E,Fordham University,0.0
,-0.1428003626555992,-0.1427955011474701,150.13,15,a6603795610,male,23,2004,E,University of Illinois,0.0
,,,131.5,40,a7004915367,male,17,2004,O,Columbia University,0.0
0.2062512140254397,-0.1578381392651989,-0.1510329028873294,75.571,10,a57191402449,male,63,2001,E,University of Iowa,1.0
,-0.1427035121722454,-0.13669496436658,43.186,33,a6603699949,male,908,2004,O,Claremont Graduate University,1.0
1.4889306972116787,-0.1427035121722454,-0.13669496436658,43.186,33,a6603699949,male,36,2004,O,New York University,1.0
,8.788709884351885,8.900121940777769,105.96,36,a6603159878,male,184,2003,I,Syracuse University,0.0
,8.788709884351885,8.900121940777769,105.96,36,a6603159878,female,353,2003,I,Wayne State University,0.0
,8.788709884351885,8.900121940777769,105.96,36,a6603159878,female,531,2003,I,University of Alabama,0.0
,3.5143232377930818,1.7256898927885356,58.438,22,a7201860835,male,133,2002,P,Colorado State University,3.0
,3.5143232377930818,1.7256898927885356,58.438,22,a7201860835,male,26,2002,P,University of Toronto,3.0
,,,13.342,2,a6602648108,male,353,2003,C,Wayne State University,0.0
,-0.1579353957428028,-0.0987380971990187,70.449,20,a56238070900,male,464,2002,J,"University of Wisconsin, Milwaukee",3.0
-0.2505508501863418,-0.1579353957428028,-0.0987380971990187,70.449,20,a56238070900,male,19,2002,J,Columbia University,3.0
,,,33.211,22,a11541201900,male,353,2003,E,Wayne State University,0.0
,-0.0185964733474301,-0.0413647097092099,354.55,21,a7102260431,female,38,2001,F,University of Maryland,0.0
,-0.1418061195430408,-0.13756203950696,111.96,25,a6603546353,male,132,2003,H,Colorado State University,0.0
,-0.1577808545404598,-0.1574771087849034,2.0,1,a57193752465,,649,2001,E,American University,1.0
,-0.1653946319657189,-0.1474715700855521,4.0,1,a57202419887,male,81,2002,O,Indiana University,0.0
,,,2.0,6,a16744833200,male,198,2004,E,University of Kansas,0.0
4.868991572371262,-0.1358354159235321,-0.1013032192889685,18.358,23,a6603717054,female,196,2003,J,George Washington University,1.0
,-0.1579720035575729,-0.1549493296454631,20.075,8,a7202663809,male,34,2001,R,"University of California, Santa Barbara",0.0
0.1283971288130759,-0.0366334424208865,0.2534996899711488,196.42,27,a57202768604,female,161,2002,C,McMaster University,2.0
,-0.0366334424208865,0.2534996899711488,196.42,27,a57202768604,male,50,2002,C,Michigan State University,2.0
12.22234319357596,-0.0366334424208865,0.2534996899711488,196.42,27,a57202768604,male,1,2002,C,"University of California, Berkeley",2.0
2.311459460284854,-0.0366334424208865,0.2534996899711488,196.42,27,a57202768604,female,14,2002,C,University of Pennsylvania,2.0
,-0.0871126513692594,-0.034563853446505,79.0,31,a7003527723,female,373,2001,I,Georgia State University,2.0
,-0.0871126513692594,-0.034563853446505,79.0,31,a7003527723,female,196,2001,I,George Washington University,2.0
,-0.0871126513692594,-0.034563853446505,79.0,31,a7003527723,female,27,2001,I,University of Minnesota,2.0
,-0.1476502847062515,-0.1483195286912181,55.696,10,a7005703248,male,525,2000,O,Oklahoma State University,1.0
,-0.1543548121130873,-0.1195821528083684,65.445,21,a6602239955,male,15,2001,C,University of Wisconsin,1.0
,-0.1423324697819562,-0.1387026904420145,421.54,25,a6701603939,male,7,2003,G,University of Chicago,0.0
,-0.1424778487833962,-0.1417553861891792,80.61,24,a55953075000,male,11,2003,F,"University of California, Los Angeles",1.0
,8.692674358533054,1.0372852233576255,113.36,28,a6701340380,male,127,2001,D,North Carolina State University,0.0
,-0.1577017873760593,-0.1565516900512141,16.971,10,a8360393200,male,511,2001,E,Southern Illinois University,1.0
2.195991999439263,-0.1577017873760593,-0.1565516900512141,16.971,10,a8360393200,male,91,2001,E,Carnegie Mellon University,1.0
,-0.1577017873760593,-0.1565516900512141,16.971,10,a8360393200,female,63,2001,E,University of Iowa,1.0
1.6849081564888633,-0.1492082329304199,-0.1486076264874262,17.378,14,a7101911473,male,18,2000,F,University of Pennsylvania,1.0
,8.87495743653156,1.5684469307303466,141.06,22,a7003593594,female,1046,2000,J,New School for Social Research,1.0
,8.87495743653156,1.5684469307303466,141.06,22,a7003593594,male,53,2000,J,Texas A&M University,1.0
-0.1730336307133697,-0.1580962448589255,-0.1580418133799005,69.455,22,a7003934025,female,38,2001,G,University of Maryland,2.0
,-0.1420622430274258,-0.1399101786447131,83.504,28,a7102143595,male,196,2003,L,George Washington University,0.0
-0.2721223566067939,,,381.43,31,a7405407924,male,603,2003,E,Clark University,0.0
,-0.1386663384046408,-0.022762779394549,5.0,4,a55985640700,male,32,2004,O,University of Colorado,0.0
,-0.1155670691650718,0.5011301929592691,110.72,26,a55136884800,male,330,2001,D,Northern Illinois University,3.0
12.48323612331618,-0.1155670691650718,0.5011301929592691,110.72,26,a55136884800,male,7,2001,D,Stanford University,3.0
,-0.1625092735747135,-0.1607172660005628,65.269,11,a6601977446,male,390,2002,G,Texas Tech University,1.0
,-0.1418757695653597,-0.1394205291477791,26.665,10,a56240494400,male,458,2003,E,George Mason University,0.0
,-0.0240558434495791,0.7705246654431526,121.04,14,a6603673032,male,252,2001,O,Simon Fraser University,1.0
,-0.0240558434495791,0.7705246654431526,121.04,14,a6603673032,male,1163,2001,O,Claremont Graduate University,1.0
,,,1083.8,44,a7202610689,female,27,2003,J,"University of California, Davis",0.0
,-0.1403876488942725,-0.123008815269063,24.269,16,a6701859264,female,30,2003,J,University of Colorado,0.0
