plc_score-w-std,adv_ev-w-win99-std,first_ev-w-win99-std_mean,adv_euclid,adv_experience,adviser,stu_sex,school_rank-w,stu_year,stu_jel,stu_school,adv_occ
,-0.1579973678541906,-0.1548357689580976,14.213,11,a7005780879,female,21,2001,J,Columbia University,0.0
,-0.1095762918757616,-0.1147977155764078,88.657,19,a7006874051,male,281,2001,O,Kansas State University,1.0
,-0.1168500112284493,0.2454874809875129,237.99,23,a6602485583,male,418,2002,F,Carleton University,1.0
,0.5321655795248085,1.4271115723204015,128.73,21,a7006078050,male,196,2003,O,George Washington University,3.0
0.1174897483232827,0.5321655795248085,1.4271115723204015,128.73,21,a7006078050,female,6,2003,O,University of Washington,3.0
,-0.1668842197697669,-0.1602684629866167,33.941,12,a6602176904,male,113,2002,O,Purdue University,0.0
,-0.1668842197697669,-0.1602684629866167,33.941,12,a6602176904,male,97,2002,O,University of Missouri,0.0
,,,100.54,38,a55217914100,male,14,2002,F,University of Pennsylvania,0.0
,0.044517755235218,0.82578265352844,149.14,9,a7101664262,female,45,2002,O,Brown University,2.0
,0.044517755235218,0.82578265352844,149.14,9,a7101664262,male,22,2002,O,Johns Hopkins University,2.0
-0.2320548915030996,0.044517755235218,0.82578265352844,149.14,9,a7101664262,male,30,2002,O,University of North Carolina,2.0
,,,37.643,45,a6603315990,female,9,2002,F,University of Chicago,0.0
,-0.1384369566752647,-0.1409374973274927,358.77,35,a7005554689,male,424,2004,E,George Mason University,0.0
,-0.1492367085824261,-0.1491973778185103,15.716,28,a7102043962,female,222,2000,J,Georgetown University,0.0
0.223295594678742,-0.1448185832699112,-0.0208137753253531,122.01,14,a7006621542,male,337,2002,O,Northeastern University,1.0
0.550398253249986,-0.1448185832699112,-0.0208137753253531,122.01,14,a7006621542,male,6,2002,O,Yale University,1.0
3.96743739870178,-0.1448185832699112,-0.0208137753253531,122.01,14,a7006621542,male,36,2002,O,University of Maryland,1.0
,,,35.637,31,a6603492780,male,612,2002,O,Fordham University,0.0
,-0.1424983997014869,-0.1424875305133775,1252.4,29,a7403703776,male,69,2003,E,Vanderbilt University,2.0
,-0.1424983997014869,-0.1424875305133775,1252.4,29,a7403703776,male,41,2003,E,New York University,2.0
0.1258480770128304,-0.1124843216983327,-0.1407338624427093,37.483,14,a7102743711,female,15,2001,J,University of Wisconsin,2.0
5.300785285140022,-0.1124843216983327,-0.1407338624427093,37.483,14,a7102743711,female,220,2001,J,University of Kentucky,2.0
,-0.150744649088575,-0.1572446596898985,21.048,7,a7202417483,male,15,2001,M,University of Wisconsin,1.0
,-0.150744649088575,-0.1572446596898985,21.048,7,a7202417483,male,111,2001,M,Purdue University,1.0
-0.2789930416849852,-0.0657937279690107,0.5969155081320839,118.38,9,a7006017367,female,77,2002,E,University of Virginia,3.0
-0.2877755187107529,-0.0657937279690107,0.5969155081320839,118.38,9,a7006017367,male,17,2002,E,Cornell University,3.0
,-0.0657937279690107,0.5969155081320839,118.38,9,a7006017367,female,1144,2002,E,New School for Social Research,3.0
-0.0140698549538606,-0.0657937279690107,0.5969155081320839,118.38,9,a7006017367,male,77,2002,E,University of Virginia,3.0
,-0.1526318338866913,-0.1397619143473805,59.228,6,a55879597300,female,11,2001,G,University of Chicago,1.0
,-0.1526318338866913,-0.1397619143473805,59.228,6,a55879597300,male,21,2001,G,Columbia University,1.0
,,,1.4142,10,a6602350004,male,3,2003,G,Massachusetts Institute of Technology,0.0
0.4452319590871013,-0.1426872736432571,-0.1409237783724782,228.31,25,a7202814091,female,168,2004,J,Queen's University,1.0
-0.3000549730287152,-0.1426872736432571,-0.1409237783724782,228.31,25,a7202814091,female,32,2004,J,University of Colorado,1.0
,-0.1335159969245575,0.0462791521839636,33.302,22,a24320855100,male,20,2003,H,University of Michigan,0.0
,-0.120088039179029,0.4382711974148123,10.724,5,a7404395630,female,76,2000,O,Vanderbilt University,0.0
,-0.120088039179029,0.4382711974148123,10.724,5,a7404395630,female,60,2000,O,Michigan State University,0.0
,-0.120088039179029,0.4382711974148123,10.724,5,a7404395630,male,1042,2000,O,Claremont Graduate University,0.0
,-0.1422615882795269,-0.1400826070313311,44.045,22,a6603916874,male,2,2004,G,Harvard University,0.0
1.390604299859195,6.576881034707204,3.581160397050581,72.243,29,a55986216500,male,11,2001,D,University of Chicago,1.0
,6.576881034707204,3.581160397050581,72.243,29,a55986216500,male,453,2001,D,George Mason University,1.0
,-0.1431556798918946,-0.1309897750858888,248.95,17,a7006423146,female,24,2002,L,University of Illinois,1.0
,-0.1477774213006792,-0.1328237391926546,7.3485,4,a7501587801,male,101,2000,O,Colorado State University,1.0
14.816650960780333,-0.1050515988681937,0.0984593626975136,159.92,26,a7201726998,male,4,2004,D,Stanford University,2.0
,-0.1421982818920851,-0.1393735515926267,206.79,27,a7006623149,female,77,2003,G,"University of Illinois, Chicago",0.0
,-0.1421982818920851,-0.1393735515926267,206.79,27,a7006623149,female,61,2003,G,Ohio State University,0.0
,-0.1421982818920851,-0.1393735515926267,206.79,27,a7006623149,male,16,2003,G,University of Pennsylvania,0.0
-0.0999051498338452,-0.1389867863138267,-0.1346417493140085,29.275,9,a7005643274,male,6,2003,D,University of Washington,1.0
,-0.1387135155813063,-0.1317990192979299,86.856,38,a6701673002,male,131,2004,D,University of Missouri,1.0
0.3162410337052192,-0.1410553152710738,-0.1275759059544746,225.14,35,a36507688400,male,40,2003,J,Duke University,1.0
,,,2.2361,2,a55985640700,male,32,2002,O,University of Minnesota,0.0
-0.0391992216380139,,,2.2361,2,a55985640700,male,12,2002,O,"University of California, Los Angeles",0.0
-0.2321829046399592,-0.1671912903069823,-0.1670736629724986,19.365,16,a6602376770,male,156,2002,O,University of Houston,2.0
,-0.1424936828366728,-0.1423619527389707,195.83,15,a56187272800,male,11,2003,E,"University of California, Los Angeles",0.0
,-0.1570599534984081,-0.15375044688014,48.343,4,a7005851742,male,43,2001,D,Brown University,0.0
2.757024699868861,-0.1671339907979117,-0.1668167984749213,48.703,14,a6602500728,female,12,2002,J,"University of California, Los Angeles",3.0
8.364444261116244,-0.1671339907979117,-0.1668167984749213,48.703,14,a6602500728,female,16,2002,J,University of Wisconsin,3.0
-0.0718018400845972,-0.1671602167551728,-0.1669997414369579,8.1854,30,a7202045376,male,991,2002,H,Claremont Graduate University,1.0
,-0.1061342433979471,-0.1013676614837161,107.57,20,a7006842300,male,70,2000,D,Ohio State University,3.0
,-0.1061342433979471,-0.1013676614837161,107.57,20,a7006842300,male,39,2000,D,University of British Columbia,3.0
-0.2278687966606198,-0.1061342433979471,-0.1013676614837161,107.57,20,a7006842300,male,7,2000,D,Stanford University,3.0
