plc_score-w-std,adv_ev-w-win99-std,first_ev-w-win99-std_mean,adv_euclid,adv_experience,adviser,stu_sex,school_rank-w,stu_year,stu_jel,stu_school,adv_occ
,-0.1398326342451672,-0.1198927592329554,112.3,16,a6508158812,female,21,2001,J,Columbia University,0.0
,-0.1398326342451672,-0.1198927592329554,112.3,16,a6508158812,male,45,2001,J,New York University,0.0
,-0.0973814094664562,8.692991448453837,37.216,23,a57189255724,male,281,2001,O,Kansas State University,1.0
,-0.0973814094664562,8.692991448453837,37.216,23,a57189255724,male,56,2001,O,University of Southern California,1.0
,,,13.856,30,a7403286263,male,418,2002,F,Carleton University,0.0
,-0.1422131861171817,-0.1404897402855276,139.73,15,a7006621542,male,196,2003,O,George Washington University,1.0
,-0.1422131861171817,-0.1404897402855276,139.73,15,a7006621542,male,511,2003,O,Fordham University,1.0
,-0.1422131861171817,-0.1404897402855276,139.73,15,a7006621542,male,89,2003,O,Indiana University,1.0
,-0.1422131861171817,-0.1404897402855276,139.73,15,a7006621542,male,180,2003,O,Queen's University,1.0
,-0.1239678136471077,0.6207341386108574,34.655,18,a7005783609,male,113,2002,O,Purdue University,1.0
,-0.0523257972581279,0.1259547506007498,34.655,19,a35794620600,male,14,2002,F,University of Pennsylvania,1.0
,3.1350039003340813,2.9174812434878854,96.799,19,a6601957054,female,45,2002,O,Brown University,2.0
,3.1350039003340813,2.9174812434878854,96.799,19,a6601957054,male,65,2002,O,Texas A&M University,2.0
,3.1350039003340813,2.9174812434878854,96.799,19,a6601957054,female,121,2002,O,University of Notre Dame,2.0
,-0.1658208259886004,-0.1619190635998839,55.731,29,a6701610761,female,9,2002,F,University of Chicago,1.0
,-0.1427385426504482,-0.1419895135875509,8.544,5,a57193663493,male,424,2004,E,George Mason University,0.0
,-0.1490791854286584,-0.1482327591143502,13.0,7,a7003622493,female,222,2000,J,Georgetown University,0.0
0.223295594678742,-0.1612609899003169,-0.1229465540047745,181.66,33,a24395324300,male,337,2002,O,Northeastern University,4.0
,-0.1612609899003169,-0.1229465540047745,181.66,33,a24395324300,male,1144,2002,O,New School for Social Research,4.0
0.2082288363889532,-0.1612609899003169,-0.1229465540047745,181.66,33,a24395324300,male,24,2002,O,University of Illinois,4.0
,-0.1353918682624203,0.0520268245284908,174.05,31,a15061926000,male,612,2002,O,Fordham University,0.0
,-0.1424654050077313,-0.141906082763954,42.45,30,a7801519538,male,69,2003,E,Vanderbilt University,0.0
0.1258480770128304,-0.1028143156277347,-0.1357682392178132,120.58,23,a6602558896,female,15,2001,J,University of Wisconsin,1.0
1.093710536648984,-0.1028143156277347,-0.1357682392178132,120.58,23,a6602558896,male,2,2001,J,Massachusetts Institute of Technology,1.0
,-0.1028143156277347,-0.1357682392178132,120.58,23,a6602558896,female,8,2001,J,University of Washington,1.0
,-0.1197487400175684,-0.0679693584856244,331.51,16,a7102037136,male,15,2001,M,University of Wisconsin,3.0
5.898877286462834,-0.1197487400175684,-0.0679693584856244,331.51,16,a7102037136,male,7,2001,M,Stanford University,3.0
-0.2789930416849852,-0.1671874471742379,-0.1663831232932695,2.0,4,a16744833200,female,77,2002,E,University of Virginia,1.0
,-0.1523860799287679,-0.1449987187259448,712.54,20,a7102619783,female,11,2001,G,University of Chicago,0.0
,,,23.643,17,a7006046725,male,3,2003,G,Massachusetts Institute of Technology,0.0
,,,23.643,17,a7006046725,male,2,2003,G,Harvard University,0.0
0.4452319590871013,-0.1065375997514843,0.1887712797922122,370.87,12,a6602217134,female,168,2004,J,Queen's University,1.0
7.982696324906513,-0.1065375997514843,0.1887712797922122,370.87,12,a6602217134,male,3,2004,J,Massachusetts Institute of Technology,1.0
0.2016565718728221,-0.1065375997514843,0.1887712797922122,370.87,12,a6602217134,female,85,2004,J,University of Massachusetts,1.0
,,,31.177,19,a6506102163,male,20,2003,H,University of Michigan,0.0
,-0.149238251188264,-0.1492225552263725,11.314,9,a6508358567,female,76,2000,O,Vanderbilt University,1.0
,-0.149238251188264,-0.1492225552263725,11.314,9,a6508358567,male,708,2000,O,Fordham University,1.0
,-0.1425969451497649,-0.1419856679747701,75.226,31,a7102855718,male,2,2004,G,Harvard University,0.0
1.390604299859195,-0.1334489600303364,-0.0825746851404664,126.8,15,a6701474154,male,11,2001,D,University of Chicago,2.0
-0.2891248442067716,-0.1334489600303364,-0.0825746851404664,126.8,15,a6701474154,male,1,2001,D,"University of California, Berkeley",2.0
,,,21.517,30,a8843658500,female,24,2002,L,University of Illinois,0.0
,-0.1476616222360381,-0.1242811981493825,4.4721,7,a35996396300,female,60,2000,O,Michigan State University,0.0
14.816650960780333,-0.142696774397338,-0.1401712417918506,51.904,23,a7402086123,male,4,2004,D,Stanford University,1.0
,-0.1422007179380928,-0.1369952881772818,17.407,5,a6603289042,female,77,2003,G,"University of Illinois, Chicago",1.0
,-0.1422007179380928,-0.1369952881772818,17.407,5,a6603289042,male,155,2003,G,Florida State University,1.0
,-0.1422007179380928,-0.1369952881772818,17.407,5,a6603289042,male,721,2003,G,City University of New York,1.0
,-0.1422007179380928,-0.1369952881772818,17.407,5,a6603289042,male,9,2003,G,Yale University,1.0
-0.0999051498338452,-0.0960977129541805,0.10941190992447,53.796,16,a6603390069,male,6,2003,D,University of Washington,3.0
,-0.1424870830413299,-0.1412196455351256,346.36,28,a6603542553,male,131,2004,D,University of Missouri,1.0
0.3162410337052192,,,27.568,30,a7202326848,male,40,2003,J,Duke University,0.0
,-0.0325495152097822,0.9810900680761256,241.07,8,a57195422078,male,32,2002,O,University of Minnesota,1.0
-0.2321829046399592,0.4808853519115499,0.4812371492379059,1141.0,35,a57208457063,male,156,2002,O,University of Houston,2.0
,0.4808853519115499,0.4812371492379059,1141.0,35,a57208457063,male,133,2002,O,Colorado State University,2.0
,-0.1417205961251106,-0.1328064650188182,183.08,26,a6506501442,male,11,2003,E,"University of California, Los Angeles",0.0
,-0.0909216085780901,-0.1217284596955068,501.03,27,a7005094362,male,43,2001,D,Brown University,0.0
2.757024699868861,-0.0471039875678004,0.2544674320721651,74.216,14,a7003908394,female,12,2002,J,"University of California, Los Angeles",2.0
-0.0718018400845972,,,12.247,18,a36840355500,male,991,2002,H,Claremont Graduate University,0.0
,,,12.247,18,a36840355500,male,274,2002,H,Louisiana State University,0.0
,-0.1492269645354702,-0.1482547583835733,109.9,31,a6603525064,male,70,2000,D,Ohio State University,0.0
,-0.0177276268796537,0.6143075013057205,62.442,20,a7102972123,male,72,2002,O,Vanderbilt University,3.0
2.9953289125051006,-0.1672137405583106,-0.1672080075952791,8.9443,22,a7007075394,female,473,2002,M,George Mason University,3.0
,-0.1672137405583106,-0.1672080075952791,8.9443,22,a7007075394,male,612,2002,M,Fordham University,3.0
,-0.1672137405583106,-0.1672080075952791,8.9443,22,a7007075394,male,97,2002,M,University of Missouri,3.0
2.929465740348284,-0.134592486748077,0.0359690785392584,28.178,12,a7003868761,female,44,2004,C,Rutgers University,1.0
,0.3447070223415537,0.621127986411831,89.711,11,a7005376779,male,501,2004,E,Fordham University,1.0
,-0.1423541049089433,-0.1421026216504309,135.11,14,a7005703248,male,17,2004,O,Columbia University,2.0
-0.2882719747506376,-0.1423541049089433,-0.1421026216504309,135.11,14,a7005703248,male,253,2004,O,University of South Carolina,2.0
0.2062512140254397,-0.1475824377974359,-0.0937027251516816,57.801,9,a17433674100,male,63,2001,E,University of Iowa,1.0
,-0.1426573118839932,-0.1413350638791663,48.6,48,a6602498789,male,908,2004,O,Claremont Graduate University,1.0
,-0.142207156094502,-0.1411956767186943,141.6,28,a7004310598,male,184,2003,I,Syracuse University,2.0
,-0.142207156094502,-0.1411956767186943,141.6,28,a7004310598,female,77,2003,I,"University of Illinois, Chicago",2.0
0.2265912696649277,-0.142207156094502,-0.1411956767186943,141.6,28,a7004310598,female,22,2003,I,University of Toronto,2.0
6.409564317647208,-0.142207156094502,-0.1411956767186943,141.6,28,a7004310598,male,35,2003,I,University of Maryland,2.0
,-0.142207156094502,-0.1411956767186943,141.6,28,a7004310598,female,266,2003,I,University at Albany,2.0
,,,4.0,7,a36481234900,male,133,2002,P,Colorado State University,0.0
,,,4.0,7,a36481234900,male,169,2002,P,University of Western Ontario,0.0
,2.854545437009348,1.4504305276986258,60.415,19,a6603659971,male,251,2001,O,Syracuse University,2.0
0.8093231167620418,2.854545437009348,1.4504305276986258,60.415,19,a6603659971,female,122,2001,O,Iowa State University,2.0
,-0.1324720066726824,-0.1258578278689985,1771.5,30,a35350444400,male,353,2003,C,Wayne State University,0.0
,-0.095034614264972,0.2112075997123494,42.071,10,a57202525435,male,464,2002,J,"University of Wisconsin, Milwaukee",1.0
,,,19.416,42,a7006347502,male,353,2003,E,Wayne State University,0.0
,-0.1526936321974421,-0.1066369672959401,63.561,6,a7003518535,female,38,2001,F,University of Maryland,0.0
,-0.1526936321974421,-0.1066369672959401,63.561,6,a7003518535,male,27,2001,F,University of Minnesota,0.0
,-0.1424642760988118,-0.1419816111071922,24.187,22,a24787899900,male,132,2003,H,Colorado State University,0.0
,-0.1424642760988118,-0.1419816111071922,24.187,22,a24787899900,male,7,2003,H,University of Chicago,0.0
,-0.1569216124540151,-0.1415299993240711,37.054,28,a7801519538,,649,2001,E,American University,0.0
,-0.1569216124540151,-0.1415299993240711,37.054,28,a7801519538,male,29,2001,E,Pennsylvania State University,0.0
,0.044517755235218,0.82578265352844,149.14,9,a7101664262,male,81,2002,O,Indiana University,1.0
,0.044517755235218,0.82578265352844,149.14,9,a7101664262,male,189,2002,O,Georgetown University,1.0
,-0.1423434948297993,-0.1378498552269986,29.172,14,a7101850882,male,198,2004,E,University of Kansas,1.0
4.868991572371262,-0.1410076509885398,-0.1369441972973625,154.35,14,a7403166229,female,196,2003,J,George Washington University,1.0
,-0.147136966944941,-0.1431832566974898,15.297,10,a7201701200,male,34,2001,R,"University of California, Santa Barbara",0.0
