plc_score-w-std,adv_ev-w-win99-std,first_ev-w-win99-std_mean,adv_euclid,adv_experience,adviser,stu_sex,school_rank-w,stu_year,stu_jel,stu_school,adv_occ
,-0.148084755391119,-0.1261799017908952,112.57,31,a6701805623,female,21,2001,J,Columbia University,3.0
,-0.148084755391119,-0.1261799017908952,112.57,31,a6701805623,male,8,2001,O,University of Washington,3.0
7.206798739818909,-0.148084755391119,-0.1261799017908952,112.57,31,a6701805623,male,7,2001,D,Stanford University,3.0
,,,21.932,17,a26643593100,male,281,2001,O,Kansas State University,0.0
,-0.136468611038704,-0.1297668181487387,139.26,24,a6602558896,male,418,2002,F,Carleton University,3.0
3.5132720038323813,-0.136468611038704,-0.1297668181487387,139.26,24,a6602558896,male,6,2002,D,Yale University,3.0
3.367498014029903,-0.136468611038704,-0.1297668181487387,139.26,24,a6602558896,male,31,2002,E,Northwestern University,3.0
-0.1859682226406291,-0.136468611038704,-0.1297668181487387,139.26,24,a6602558896,male,90,2002,D,University of Oregon,3.0
,6.320456937993897,3.6315773090046095,37.55,19,a7006770651,male,113,2002,O,Purdue University,0.0
,,,21.932,7,a7102598142,male,14,2002,F,University of Pennsylvania,0.0
,,,28.74,15,a6603519629,female,45,2002,O,Brown University,0.0
,-0.1670045372304658,-0.158809611149193,16.031,25,a6507855839,female,9,2002,F,University of Chicago,1.0
,-0.1670045372304658,-0.158809611149193,16.031,25,a6507855839,male,22,2002,O,Johns Hopkins University,1.0
-0.1854270761984495,-0.1670045372304658,-0.158809611149193,16.031,25,a6507855839,female,21,2002,D,University of Michigan,1.0
0.223295594678742,0.018086193834725,0.3402656791438976,41.593,17,a7201695946,male,337,2002,O,Northeastern University,2.0
,-0.1243203629501542,0.1245815946297985,60.737,9,a6603823807,male,69,2003,E,Vanderbilt University,1.0
,-0.1243203629501542,0.1245815946297985,60.737,9,a6603823807,male,25,2003,G,Johns Hopkins University,1.0
,-0.1243203629501542,0.1245815946297985,60.737,9,a6603823807,male,29,2003,I,University of North Carolina,1.0
0.1258480770128304,-0.155668805807834,-0.1111645753295681,47.833,33,a7402114693,female,15,2001,J,University of Wisconsin,2.0
,-0.1363856166283281,-0.0884920969258732,84.599,36,a6603119930,male,3,2003,G,Massachusetts Institute of Technology,2.0
,-0.1363856166283281,-0.0884920969258732,84.599,36,a6603119930,male,69,2003,O,Vanderbilt University,2.0
0.4452319590871013,-0.1366521840023694,-0.0942059191263042,80.864,16,a35599918200,female,168,2004,J,Queen's University,3.0
,-0.1424982251759842,-0.1423163184802735,45.067,36,a6507505955,male,20,2003,H,University of Michigan,3.0
,-0.1424982251759842,-0.1423163184802735,45.067,36,a6507505955,male,30,2003,H,University of Colorado,3.0
6.589155340643943,-0.1424982251759842,-0.1423163184802735,45.067,36,a6507505955,male,2,2003,D,Harvard University,3.0
,-0.1358227813684073,-0.1342412571671436,818.22,28,a7403630559,female,76,2000,O,Vanderbilt University,2.0
1.390604299859195,-0.1574631858495619,-0.1394503765440048,60.448,23,a7101736542,male,11,2001,D,University of Chicago,1.0
,-0.1574631858495619,-0.1394503765440048,60.448,23,a7101736542,male,54,2001,P,Texas A&M University,1.0
,-0.1574631858495619,-0.1394503765440048,60.448,23,a7101736542,male,8,2001,R,University of Washington,1.0
,-0.1574631858495619,-0.1394503765440048,60.448,23,a7101736542,male,50,2001,G,Michigan State University,1.0
1.3333445609858947,-0.1574631858495619,-0.1394503765440048,60.448,23,a7101736542,female,185,2001,G,Queen's University,1.0
,,,44.159,19,a7403704258,female,24,2002,L,University of Illinois,0.0
,,,44.159,19,a7403704258,male,50,2002,J,Michigan State University,0.0
-0.1603171054441234,,,44.159,19,a7403704258,male,17,2002,D,Cornell University,0.0
-0.1603171054441234,,,44.159,19,a7403704258,male,17,2002,D,Cornell University,0.0
,,,44.159,19,a7403704258,male,14,2002,J,University of Pennsylvania,0.0
,,,44.159,19,a7403704258,male,72,2002,O,Vanderbilt University,0.0
,,,44.159,19,a7403704258,male,22,2002,R,Johns Hopkins University,0.0
,-0.1492289376333087,-0.1491296336139719,2.0,6,a36475802100,male,101,2000,O,Colorado State University,0.0
,-0.1457693623710461,-0.0985875162780041,31.78,13,a7201656471,female,60,2000,O,Michigan State University,0.0
,,,11.533,11,a57190090180,female,77,2003,G,"University of Illinois, Chicago",0.0
,,,3.0,3,a6701762673,male,131,2004,D,University of Missouri,0.0
0.3162410337052192,,,38.962,25,a7101820598,male,40,2003,J,Duke University,0.0
,,,31.432,36,a6601955862,male,32,2002,O,University of Minnesota,0.0
,,,24.434,23,a24380232800,male,11,2003,E,"University of California, Los Angeles",0.0
,-0.1465414675618789,-0.1228430665583881,68.782,6,a6602873273,male,43,2001,D,Brown University,0.0
,-0.167214137023775,-0.1671802679882784,7.874,34,a7003397216,male,72,2002,O,Vanderbilt University,1.0
,-0.167214137023775,-0.1671802679882784,7.874,34,a7003397216,male,45,2002,F,Brown University,1.0
,-0.167214137023775,-0.1671802679882784,7.874,34,a7003397216,male,511,2002,O,Oklahoma State University,1.0
2.929465740348284,-0.1428003639227601,-0.1427938576668242,10.198,36,a7003397216,female,44,2004,C,Rutgers University,1.0
,-0.1428003639227601,-0.1427938576668242,10.198,36,a7003397216,female,17,2004,E,Columbia University,1.0
,-0.1426395658447567,-0.1414121144165864,13.928,6,a6506656439,male,501,2004,E,Fordham University,1.0
,0.2978273209743301,0.5758651118768369,1337.6,32,a7403630559,male,17,2004,O,Columbia University,2.0
0.2062512140254397,-0.1361688712749188,-0.0754802252309373,12.845,5,a6603737924,male,63,2001,E,University of Iowa,3.0
-0.2856016734851383,-0.1361688712749188,-0.0754802252309373,12.845,5,a6603737924,male,81,2001,F,University of Georgia,3.0
,-0.1361688712749188,-0.0754802252309373,12.845,5,a6603737924,female,1,2001,I,"University of California, Berkeley",3.0
,-0.1427058444985767,-0.1422493787049635,36.277,10,a7202417483,male,908,2004,O,Claremont Graduate University,1.0
13.63736580227512,-0.1427058444985767,-0.1422493787049635,36.277,10,a7202417483,female,24,2004,P,Pennsylvania State University,1.0
,-0.1549723201928487,-0.1333601511484559,1.4142,3,a6506656439,male,251,2001,O,Syracuse University,1.0
,-0.1640882206654866,-0.1481032005505741,93.311,17,a7005986497,male,464,2002,J,"University of Wisconsin, Milwaukee",2.0
-0.0533854047136466,-0.1640882206654866,-0.1481032005505741,93.311,17,a7005986497,male,24,2002,R,University of Illinois,2.0
,-0.1424899391500755,-0.1423194880311189,17.378,13,a7202963129,male,353,2003,E,Wayne State University,0.0
,-0.1424899391500755,-0.1423194880311189,17.378,13,a7202963129,female,35,2003,F,University of Maryland,0.0
,1.3986322240663402,1.680856979859208,166.05,23,a55331486100,female,38,2001,F,University of Maryland,0.0
,,,14.526,32,a7003823026,male,132,2003,H,Colorado State University,0.0
0.2265912696649277,,,14.526,32,a7003823026,female,22,2003,I,University of Toronto,0.0
,,,1.0,0,a6602434949,,649,2001,E,American University,0.0
,-0.1271038450561879,-0.0561247245216042,162.38,18,a7101878064,male,81,2002,O,Indiana University,4.0
-0.2140729249602788,-0.1271038450561879,-0.0561247245216042,162.38,18,a7101878064,male,464,2002,J,"University of Wisconsin, Milwaukee",4.0
,-0.1353215710301171,-0.1315207041775724,248.29,16,a35963222300,male,198,2004,E,University of Kansas,1.0
4.868991572371262,-0.1424918855944312,-0.1422761304671209,52.943,24,a7004499224,female,196,2003,J,George Washington University,2.0
0.1283971288130759,-0.1239678136471077,0.6207341386108574,34.655,18,a7005783609,female,161,2002,C,McMaster University,1.0
3.417601579959592,-0.1239678136471077,0.6207341386108574,34.655,18,a7005783609,male,53,2002,J,University of Rochester,1.0
,,,0.0,44,a57191943132,female,373,2001,I,Georgia State University,0.0
,,,0.0,44,a57191943132,female,18,2001,G,Cornell University,0.0
,,,37.094,13,a6603059539,male,525,2000,O,Oklahoma State University,0.0
,-0.064661314005925,0.0173557363525259,62.322,27,a6603532461,male,7,2003,G,University of Chicago,2.0
1.3396274162644106,-0.064661314005925,0.0173557363525259,62.322,27,a6603532461,female,59,2003,I,University of Pittsburgh,2.0
,-0.1424870367469533,-0.1421588467162258,0.0,0,a7403236020,male,11,2003,F,"University of California, Los Angeles",0.0
,-0.1424870367469533,-0.1421588467162258,0.0,0,a7403236020,male,380,2003,O,University of Manitoba,0.0
,-0.1547791665867759,-0.0860580551828298,8.0623,3,a6602827939,male,127,2001,D,North Carolina State University,3.0
-0.2533619231666075,-0.1547791665867759,-0.0860580551828298,8.0623,3,a6602827939,male,185,2001,E,Queen's University,3.0
,-0.1527878781334884,-0.1175628014410556,30.968,5,a55422801200,male,511,2001,E,Southern Illinois University,1.0
1.6849081564888633,-0.1450885477909781,-0.0911939488607851,31.812,15,a7101685891,male,18,2000,F,University of Pennsylvania,3.0
,-0.1450885477909781,-0.0911939488607851,31.812,15,a7101685891,male,53,2000,J,Texas A&M University,3.0
,-0.1492228205048528,-0.1488978137204095,16.125,12,a7103089822,female,1046,2000,J,New School for Social Research,1.0
,-0.1492228205048528,-0.1488978137204095,16.125,12,a7103089822,male,70,2000,F,Ohio State University,1.0
-0.1730336307133697,-0.1574506465695959,-0.1548783335476173,88.736,17,a7403917219,female,38,2001,G,University of Maryland,2.0
,-0.1574506465695959,-0.1548783335476173,88.736,17,a7403917219,male,26,2001,G,University of Toronto,2.0
,-0.1416561984348861,-0.1396870289075981,585.56,29,a7005094362,male,196,2003,L,George Washington University,1.0
-0.2721223566067939,,,6.0,13,a7003641207,male,603,2003,E,Clark University,0.0
,,,6.0,13,a7003641207,male,3,2003,J,Massachusetts Institute of Technology,0.0
,-0.1422718158814475,-0.1368185619538077,78.23,14,a6701749108,male,32,2004,O,University of Colorado,2.0
4.07300449413297,-0.1422718158814475,-0.1368185619538077,78.23,14,a6701749108,female,35,2004,F,University of Maryland,2.0
,-0.1422718158814475,-0.1368185619538077,78.23,14,a6701749108,male,42,2004,L,Boston University,2.0
,-0.1422718158814475,-0.1368185619538077,78.23,14,a6701749108,male,60,2004,F,"University of California, Santa Cruz",2.0
,-0.1422718158814475,-0.1368185619538077,78.23,14,a6701749108,female,204,2004,F,Georgetown University,2.0
,-0.1543766325615413,-0.1441256359185301,16.523,16,a7003962512,male,330,2001,D,Northern Illinois University,1.0
,-0.1654365913870455,-0.1569352846274556,2.8284,4,a6506656439,male,390,2002,G,Texas Tech University,1.0
,-0.1421466026674396,-0.1384438740877594,28.566,12,a7404154640,male,458,2003,E,George Mason University,0.0
,-0.1421466026674396,-0.1384438740877594,28.566,12,a7404154640,male,155,2003,R,Florida State University,0.0
,-0.1421466026674396,-0.1384438740877594,28.566,12,a7404154640,male,458,2003,P,George Mason University,0.0
,-0.153314141319364,-0.1237604010736576,9.3808,9,a7102988341,male,252,2001,O,Simon Fraser University,1.0
,-0.153314141319364,-0.1237604010736576,9.3808,9,a7102988341,female,117,2001,F,Rice University,1.0
,-0.153314141319364,-0.1237604010736576,9.3808,9,a7102988341,female,7,2001,J,Stanford University,1.0
,-0.1491898847311793,-0.1485789733775571,80.678,23,a7404980553,male,101,2000,O,Colorado State University,1.0
-0.2481847692035861,-0.1491898847311793,-0.1485789733775571,80.678,23,a7404980553,male,95,2000,O,"University of California, Riverside",1.0
,-0.1425017139518879,-0.1425005778748049,110.43,35,a7004386298,female,27,2003,J,"University of California, Davis",1.0
,,,9.0,12,a6603320837,female,30,2003,J,University of Colorado,0.0
,,,9.0,12,a6603320837,male,58,2003,D,Texas A&M University,0.0
0.3447170715487158,,,9.0,12,a6603320837,female,24,2003,L,University of Arizona,0.0
2.233275204206447,,,20.1,26,a8233706000,male,10,2000,G,University of Chicago,0.0
,1.3331318891782988,0.3136614566494873,250.29,30,a7006089469,male,1,2002,I,"University of California, Berkeley",2.0
0.8881298813665496,1.3331318891782988,0.3136614566494873,250.29,30,a7006089469,male,46,2002,D,Rutgers University,2.0
,-0.1667555248390469,-0.1616981104770199,373.16,31,a7006632398,male,240,2002,O,Kansas State University,1.0
,,,1.0,2,a6701762673,male,1029,2003,O,Claremont Graduate University,0.0
,0.0335166273619598,0.1482359626316729,266.64,11,a7402886108,male,114,2002,E,Iowa State University,1.0
,-0.1663807147916195,-0.1605264500247455,438.74,14,a7403019055,male,22,2002,I,Johns Hopkins University,3.0
-0.0135384064765946,-0.1663807147916195,-0.1605264500247455,438.74,14,a7403019055,male,77,2002,E,University of Virginia,3.0
,-0.1476624617810182,-0.0899833378836645,22.517,14,a6505831055,male,101,2000,G,Colorado State University,1.0
,-0.1656849190623553,-0.1623796269613661,68.11,11,a7005837890,male,668,2002,O,Howard University,1.0
,-0.1367516059276358,-0.0701938215261071,109.32,29,a56238848100,male,385,2004,I,Texas Tech University,3.0
2.192124957453723,-0.1367516059276358,-0.0701938215261071,109.32,29,a56238848100,female,13,2004,G,California Institute of Technology,3.0
1.870442139546673,,,14.595,9,a7404395630,male,6,2004,O,University of Washington,0.0
,-0.1578949818692283,-0.1553660775034561,68.491,6,a7202419137,male,37,2001,L,University of British Columbia,0.0
,-0.1426587908780471,-0.1417797990422506,256.84,18,a7004127772,male,271,2004,J,Kansas State University,1.0
9.616233550023876,,,2.8284,33,a24548702300,male,3,2003,E,Massachusetts Institute of Technology,0.0
-0.1907409966364143,,,2.8284,33,a24548702300,male,46,2003,F,Michigan State University,0.0
-0.2733076488776618,8.98703155995031,2.3981291101359083,65.292,31,a6603322965,female,194,2004,F,University of Houston,2.0
0.1482023127596558,-0.0510777847262279,0.0714295607289092,57.079,7,a6602652852,male,32,2002,J,University of Minnesota,1.0
-0.2466968789296721,-0.0510777847262279,0.0714295607289092,57.079,7,a6602652852,male,1,2002,G,"University of California, Berkeley",1.0
,-0.0510777847262279,0.0714295607289092,57.079,7,a6602652852,female,178,2002,F,George Washington University,1.0
,-0.0510777847262279,0.0714295607289092,57.079,7,a6602652852,male,9,2002,E,University of Chicago,1.0
0.1895915184111646,-0.1424978957498627,-0.1424608934543519,55.426,29,a6602905204,male,3,2003,C,Massachusetts Institute of Technology,2.0
,-0.1424978957498627,-0.1424608934543519,55.426,29,a6602905204,male,25,2003,F,Johns Hopkins University,2.0
-0.2811104515731387,-0.1424978957498627,-0.1424608934543519,55.426,29,a6602905204,male,477,2003,L,"University of Wisconsin, Milwaukee",2.0
0.1246963854020413,-0.0913968304224574,0.2004519014069254,24.92,26,a7004250767,male,261,2002,D,Simon Fraser University,2.0
,-0.0495631100533122,0.8608450934628084,35.327,16,a7005067922,male,21,2001,D,Columbia University,1.0
,-0.1291004442927779,0.0952376706510362,114.18,18,a23003412900,female,1,2002,O,"University of California, Berkeley",0.0
,-0.1321887067410951,0.0783925777895151,20.0,4,a7201792015,female,23,2003,J,University of Illinois,0.0
,-0.1321887067410951,0.0783925777895151,20.0,4,a7201792015,male,7,2003,G,University of Chicago,0.0
,-0.0824485145556808,0.1008587017455792,56.63,26,a6603532461,male,9,2002,G,University of Chicago,2.0
,-0.0824485145556808,0.1008587017455792,56.63,26,a6603532461,male,35,2002,L,University of Texas,2.0
-0.2660733345191779,-0.1423270932976825,-0.1420548741373932,78.607,22,a7003283668,female,30,2003,O,University of Colorado,1.0
,,,10.677,29,a7003823026,male,14,2000,C,University of Wisconsin,0.0
0.4750276095343706,-0.1452823207713304,-0.1024969468870621,71.211,32,a7007081721,male,21,2002,C,University of Michigan,2.0
8.293990809249076,6.576881034707204,3.581160397050581,72.243,29,a55986216500,male,13,2001,D,California Institute of Technology,2.0
,-0.1112989119190289,0.2514807534575514,22.159,18,a55439615500,male,37,2000,F,University of Maryland,2.0
1.1319432023811555,-0.1112989119190289,0.2514807534575514,22.159,18,a55439615500,female,49,2000,G,University of Pittsburgh,2.0
,-0.1335070108809764,-0.0288200444255195,35.412,30,a7006687083,male,33,2003,G,"University of California, Santa Barbara",0.0
,-0.1538245199261438,-0.1480066657849699,81.253,17,a7004577163,male,41,2002,I,Duke University,2.0
