plc_score-w-std,adv_ev-w-win99-std,first_ev-w-win99-std_mean,adv_euclid,adv_experience,adviser,stu_sex,school_rank-w,stu_year,stu_jel,stu_school,adv_occ
,,,46.744,5,a7005709795,female,21,2001,J,Columbia University,0.0
,,,46.744,5,a7005709795,male,991,2001,I,City University of New York,0.0
,,,46.744,5,a7005709795,male,30,2001,F,University of Colorado,0.0
7.77720007965133,,,46.744,5,a7005709795,male,2,2001,E,Massachusetts Institute of Technology,0.0
2.685384143875872,,,46.744,5,a7005709795,female,9,2001,C,Princeton University,0.0
,,,46.744,5,a7005709795,male,45,2001,G,New York University,0.0
,-0.1573440370788542,-0.1536424200581153,73.553,7,a7404488477,male,281,2001,O,Kansas State University,1.0
,-0.1670225210230991,-0.1636206871077933,152.54,18,a6603190483,male,418,2002,F,Carleton University,2.0
0.2317173074097233,-0.1670225210230991,-0.1636206871077933,152.54,18,a6603190483,female,26,2002,D,University of Toronto,2.0
,-0.1615358090174128,-0.1253970650342141,118.56,12,a6603556825,male,113,2002,O,Purdue University,1.0
,-0.1667192624552561,-0.1583402274655983,30.414,9,a7004123557,female,45,2002,O,Brown University,2.0
-0.2889256973495074,-0.1667192624552561,-0.1583402274655983,30.414,9,a7004123557,female,63,2002,I,Arizona State University,2.0
,,,100.71,16,a6701692699,female,9,2002,F,University of Chicago,0.0
,-0.1411014172371551,-0.1378509871067952,175.86,23,a7005233386,male,424,2004,E,George Mason University,1.0
,-0.135954496474402,-0.0824452716816745,62.833,7,a7701323997,female,222,2000,J,Georgetown University,4.0
2.233275204206447,-0.135954496474402,-0.0824452716816745,62.833,7,a7701323997,female,3,2000,G,Harvard University,4.0
0.223295594678742,-0.1659515676477484,-0.1573922736652741,33.362,25,a7102567758,male,337,2002,O,Northeastern University,1.0
,0.0329648096767599,0.338077398555383,198.21,23,a6701823402,male,612,2002,O,Fordham University,1.0
,0.0329648096767599,0.338077398555383,198.21,23,a6701823402,male,72,2002,O,Vanderbilt University,1.0
,0.0329648096767599,0.338077398555383,198.21,23,a6701823402,female,164,2002,D,University of Connecticut,1.0
,-0.1421409821299549,-0.1376916215014288,59.338,10,a7102719026,male,69,2003,E,Vanderbilt University,0.0
0.1258480770128304,8.692674358533054,8.830931568632481,53.684,34,a6603159878,female,15,2001,J,University of Wisconsin,3.0
,-0.1563349700577466,-0.1505112776173963,247.44,20,a6602101039,male,15,2001,M,University of Wisconsin,1.0
8.487376372325583,-0.1563349700577466,-0.1505112776173963,247.44,20,a6602101039,female,11,2001,H,University of Chicago,1.0
-0.2789930416849852,-0.1583678639169553,-0.1545227205014653,319.49,30,a7003832293,female,77,2002,E,University of Virginia,2.0
,-0.1580647174737706,-0.1578608058985622,18.111,31,a6603285567,female,11,2001,G,University of Chicago,0.0
,,,0.0,8,a16406081200,male,3,2003,G,Massachusetts Institute of Technology,0.0
0.4452319590871013,-0.1416109178513309,-0.1299276399461349,230.86,14,a6603611939,female,168,2004,J,Queen's University,3.0
,-0.1416109178513309,-0.1299276399461349,230.86,14,a6603611939,male,231,2004,F,George Washington University,3.0
,-0.1402025896728941,-0.1121126703327283,17.692,3,a7003289718,male,20,2003,H,University of Michigan,0.0
,-0.1347289098473795,-0.1251332819943485,95.927,15,a6507435372,female,76,2000,O,Vanderbilt University,0.0
,-0.1425915129319043,-0.1367304063377721,33.466,14,a7801327160,male,2,2004,G,Harvard University,0.0
1.390604299859195,-0.156989763216195,-0.1503776127902135,49.01,14,a7102260860,male,11,2001,D,University of Chicago,2.0
,-0.146321022630308,-0.1370245471546347,80.081,36,a6507000513,male,101,2000,O,Colorado State University,0.0
,-0.1112974728038987,-0.0718694446751829,687.49,19,a6602353309,female,60,2000,O,Michigan State University,1.0
14.816650960780333,-0.1425812763520544,-0.1364728795777062,96.494,14,a35585929500,male,4,2004,D,Stanford University,3.0
-0.2494630557001892,-0.1425812763520544,-0.1364728795777062,96.494,14,a35585929500,male,508,2004,F,West Virginia University,3.0
,-0.1423131990945775,-0.141376063488416,102.34,24,a7103404754,female,77,2003,G,"University of Illinois, Chicago",2.0
4.868991572371262,-0.1423131990945775,-0.141376063488416,102.34,24,a7103404754,female,196,2003,J,George Washington University,2.0
1.3396274162644106,-0.1423131990945775,-0.141376063488416,102.34,24,a7103404754,female,59,2003,I,University of Pittsburgh,2.0
-0.0999051498338452,-0.1424903375740758,-0.1424887942737531,75.18,24,a7003934025,male,6,2003,D,University of Washington,1.0
,-0.1424903375740758,-0.1424887942737531,75.18,24,a7003934025,male,12,2003,O,University of Wisconsin,1.0
,-0.1424903375740758,-0.1424887942737531,75.18,24,a7003934025,male,180,2003,G,Queen's University,1.0
,-0.142704775373152,-0.1411101027422479,103.22,31,a7402848561,male,131,2004,D,University of Missouri,1.0
0.2874643312386276,-0.142704775373152,-0.1411101027422479,103.22,31,a7402848561,female,53,2004,H,Texas A&M University,1.0
,-0.142704775373152,-0.1411101027422479,103.22,31,a7402848561,male,50,2004,G,Ohio State University,1.0
0.3162410337052192,-0.142493320092599,-0.142373980503197,150.57,17,a35281139200,male,40,2003,J,Duke University,1.0
5.826389536842718,-0.142493320092599,-0.142373980503197,150.57,17,a35281139200,female,17,2003,L,Cornell University,1.0
,-0.142493320092599,-0.142373980503197,150.57,17,a35281139200,male,511,2003,J,Fordham University,1.0
,-0.0008314937213525,3.979652525729703,68.542,20,a6602838457,male,32,2002,O,University of Minnesota,1.0
-0.2321829046399592,-0.1429102049766439,-0.1248204544770222,64.226,16,a7003673566,male,156,2002,O,University of Houston,1.0
,-0.1429102049766439,-0.1248204544770222,64.226,16,a7003673566,male,557,2002,E,University of Alabama,1.0
,-0.1325042055577103,-0.0670644912625142,30.79,8,a6603050427,male,11,2003,E,"University of California, Los Angeles",1.0
2.757024699868861,,,39.887,23,a6603150768,female,12,2002,J,"University of California, Los Angeles",0.0
-0.0718018400845972,-0.1665456111342312,-0.1611524838839781,30.512,8,a55688050200,male,991,2002,H,Claremont Graduate University,1.0
,,,2.8284,30,a24548702300,male,70,2000,D,Ohio State University,0.0
,-0.1672033014340249,-0.1671390838005325,18.466,25,a7102223756,male,72,2002,O,Vanderbilt University,2.0
,-0.1672033014340249,-0.1671390838005325,18.466,25,a7102223756,male,239,2002,D,University of South Carolina,2.0
2.929465740348284,-0.09874627560909,0.0135742079996035,198.18,10,a7102425571,female,44,2004,C,Rutgers University,2.0
,-0.1427601299174956,-0.1413635118951038,51.614,12,a6701691043,male,501,2004,E,Fordham University,1.0
,-0.1427901683647313,-0.1425095915080869,150.29,25,a6603061257,male,17,2004,O,Columbia University,0.0
,-0.1427901683647313,-0.1425095915080869,150.29,25,a6603061257,male,189,2004,L,University of Delaware,0.0
,-0.1071030845084745,-0.0771800813720646,462.68,25,a35422484100,male,908,2004,O,Claremont Graduate University,1.0
,-0.1599656098212177,-0.0222597648658008,18.841,19,a7402416227,male,133,2002,P,Colorado State University,2.0
,,,4.0,16,a8936953500,male,251,2001,O,Syracuse University,0.0
,,,4.0,16,a8936953500,female,39,2001,I,Boston University,0.0
,,,4.0,16,a8936953500,male,8,2001,E,University of Washington,0.0
,,,4.0,16,a8936953500,male,9,2001,E,Princeton University,0.0
,-0.1402617210776415,-0.1332576302193827,71.68,17,a7003673566,male,353,2003,C,Wayne State University,1.0
,-0.1402617210776415,-0.1332576302193827,71.68,17,a7003673566,male,6,2003,H,University of Washington,1.0
,-0.1402617210776415,-0.1332576302193827,71.68,17,a7003673566,male,36,2003,F,University of British Columbia,1.0
,-0.1470855069177497,-0.1205308010144345,125.14,17,a6507435372,male,464,2002,J,"University of Wisconsin, Milwaukee",0.0
