plc_score-w-std,adv_ev-w-win99-std,first_ev-w-win99-std_mean,adv_euclid,adv_experience,adviser,stu_sex,school_rank-w,stu_year,stu_jel,stu_school,adv_occ
,,,20.1,27,a8233706000,female,21,2001,J,Columbia University,0.0
,,,20.1,27,a8233706000,male,251,2001,J,Syracuse University,0.0
,,,20.1,27,a8233706000,female,7,2001,J,Stanford University,0.0
,-0.1564573352097305,-0.1404896041128085,21.932,16,a7202731518,male,281,2001,O,Kansas State University,0.0
,,,184.66,24,a7005176710,male,418,2002,F,Carleton University,0.0
1.241515964446667,,,184.66,24,a7005176710,male,16,2002,F,University of Wisconsin,0.0
,-0.1420989756736914,-0.1360405296531108,17.833,7,a7501587801,male,196,2003,O,George Washington University,0.0
,-0.0409808203488243,0.5082545402604082,222.23,23,a57190492381,male,113,2002,O,Purdue University,1.0
,-0.1218553223394336,-0.0651916315589576,70.456,6,a6602681812,male,14,2002,F,University of Pennsylvania,1.0
0.4750276095343706,-0.1218553223394336,-0.0651916315589576,70.456,6,a6602681812,male,3,2002,F,Harvard University,1.0
,-0.1643836196644459,-0.1193383884490963,41.425,23,a7404791098,female,45,2002,O,Brown University,1.0
,-0.1570829920639315,-0.1199245866242302,86.614,15,a7102445331,female,9,2002,F,University of Chicago,0.0
,-0.1424907726154889,-0.1403427936655765,16.613,19,a7202020275,male,424,2004,E,George Mason University,1.0
,-0.1478009118138912,-0.1443786736269223,23.173,8,a57202525435,female,222,2000,J,Georgetown University,1.0
,-0.1478009118138912,-0.1443786736269223,23.173,8,a57202525435,male,148,2000,J,University of Notre Dame,1.0
0.223295594678742,-0.1271031830065824,-0.0192339399508765,117.58,20,a7005665190,male,337,2002,O,Northeastern University,3.0
0.8525247729827118,-0.1271031830065824,-0.0192339399508765,117.58,20,a7005665190,male,89,2002,O,"University of California, Riverside",3.0
2.535315644792794,-0.1271031830065824,-0.0192339399508765,117.58,20,a7005665190,female,25,2002,O,University of Arizona,3.0
,-0.1271031830065824,-0.0192339399508765,117.58,20,a7005665190,male,991,2002,O,Claremont Graduate University,3.0
,,,21.378,33,a6603139873,male,612,2002,O,Fordham University,0.0
,,,21.378,33,a6603139873,female,97,2002,O,University of Missouri,0.0
12.607173958091977,,,21.378,33,a6603139873,female,1,2002,O,"University of California, Berkeley",0.0
,-0.1425016636193184,-0.1424876804507723,64.366,16,a7102260860,male,69,2003,E,Vanderbilt University,0.0
,-0.1425016636193184,-0.1424876804507723,64.366,16,a7102260860,male,25,2003,E,Johns Hopkins University,0.0
0.1258480770128304,-0.1513136742184812,-0.1285588439673888,139.01,20,a57212812732,female,15,2001,J,University of Wisconsin,1.0
,-0.156671441731427,-0.1519141551250864,17.146,6,a7101802270,male,15,2001,M,University of Wisconsin,2.0
,-0.156671441731427,-0.1519141551250864,17.146,6,a7101802270,male,152,2001,M,University of Western Ontario,2.0
-0.2789930416849852,-0.1173057309569202,-0.150322151004671,173.8,19,a35494272100,female,77,2002,E,University of Virginia,1.0
,-0.1457004240805577,0.1475641634737015,24.88,16,a7402097496,female,11,2001,G,University of Chicago,0.0
,-0.1423776920852316,-0.1414233492812295,83.102,13,a35585929500,male,3,2003,G,Massachusetts Institute of Technology,0.0
0.4452319590871013,-0.1424314768558866,-0.1364518923968869,198.72,34,a7003765308,female,168,2004,J,Queen's University,3.0
,-0.1424992138964233,-0.1424722462472456,9.1104,31,a7202045376,male,20,2003,H,University of Michigan,0.0
,-0.1422931019162522,-0.1209522422356015,4.1231,3,a56186358900,female,76,2000,O,Vanderbilt University,0.0
,-0.1428001566980796,-0.1427845635807796,19.9,5,a7004065954,male,2,2004,G,Harvard University,1.0
,-0.1428001566980796,-0.1427845635807796,19.9,5,a7004065954,female,5,2004,G,University of Chicago,1.0
1.390604299859195,-0.1199912495854091,-0.1146371999047917,223.92,22,a7004449292,male,11,2001,D,University of Chicago,1.0
,-0.1672125313329086,-0.1671988845548085,6.9282,24,a6603452877,female,24,2002,L,University of Illinois,2.0
14.607117376471937,-0.1672125313329086,-0.1671988845548085,6.9282,24,a6603452877,female,1,2002,L,"University of California, Berkeley",2.0
,-0.1449423632656954,-0.0952551179418172,4.1231,3,a6602205596,male,101,2000,O,Colorado State University,0.0
,-0.1382780046597791,-0.1141418030609733,79.41,18,a7006874051,female,60,2000,O,Michigan State University,0.0
14.816650960780333,0.1437340065230142,0.255166998008325,282.35,29,a6603414469,male,4,2004,D,Stanford University,2.0
,-0.1422007179380928,-0.1369952881772818,17.407,5,a6603289042,female,77,2003,G,"University of Illinois, Chicago",2.0
,-0.1422007179380928,-0.1369952881772818,17.407,5,a6603289042,male,61,2003,G,Ohio State University,2.0
-0.0999051498338452,-0.0843225947450154,0.0038063918734246,280.48,25,a6602103851,male,6,2003,D,University of Washington,1.0
,,,9.9499,39,a8452967800,male,131,2004,D,University of Missouri,0.0
0.3162410337052192,6.20066670639645,0.901036835489495,185.2,25,a7003593594,male,40,2003,J,Duke University,3.0
,6.20066670639645,0.901036835489495,185.2,25,a7003593594,male,1,2003,J,"University of California, Berkeley",3.0
,6.20066670639645,0.901036835489495,185.2,25,a7003593594,male,35,2003,J,University of Maryland,3.0
,-0.1591445336313668,-0.0691845334187252,68.491,18,a7401513388,male,32,2002,O,University of Minnesota,1.0
,-0.1591445336313668,-0.0691845334187252,68.491,18,a7401513388,male,72,2002,O,Vanderbilt University,1.0
-0.2321829046399592,-0.1666218942962566,-0.1557056864105422,78.6,14,a6701694147,male,156,2002,O,University of Houston,2.0
,-0.1666218942962566,-0.1557056864105422,78.6,14,a6701694147,male,133,2002,O,Colorado State University,2.0
,-0.1425009335558731,-0.1424724740424205,12.083,18,a6602124920,male,11,2003,E,"University of California, Los Angeles",1.0
-0.2721223566067939,-0.1425009335558731,-0.1424724740424205,12.083,18,a6602124920,male,603,2003,E,Clark University,1.0
,-0.1580913802336012,-0.1580377527087185,33.106,14,a7006027262,male,43,2001,D,Brown University,1.0
2.757024699868861,,,108.75,23,a6603061257,female,12,2002,J,"University of California, Los Angeles",0.0
-0.0718018400845972,,,6.8557,33,a6507891594,male,991,2002,H,Claremont Graduate University,0.0
,-0.1489969736246296,-0.1466851141599691,38.131,15,a6602897563,male,70,2000,D,Ohio State University,0.0
2.9953289125051006,-0.1182656289097084,0.0016436945455182,725.55,20,a7005051204,female,473,2002,M,George Mason University,3.0
,-0.1182656289097084,0.0016436945455182,725.55,20,a7005051204,male,12,2002,M,"University of California, Los Angeles",3.0
