plc_score-w-std,adv_ev-w-win99-std,first_ev-w-win99-std_mean,adv_euclid,adv_experience,adviser,stu_sex,school_rank-w,stu_year,stu_jel,stu_school,adv_occ
,-0.1389084798961545,0.2463035773885323,9.0,2,a7201792015,female,21,2001,J,Columbia University,0.0
,-0.1389084798961545,0.2463035773885323,9.0,2,a7201792015,female,3,2001,J,Harvard University,0.0
,-0.1555528019297418,-0.1468091755455824,95.88,12,a7005549496,male,281,2001,O,Kansas State University,0.0
,-0.1555528019297418,-0.1468091755455824,95.88,12,a7005549496,male,22,2001,O,University of Michigan,0.0
,,,13.191,6,a6701475114,male,418,2002,F,Carleton University,0.0
,-0.1424965142286147,-0.142375216055965,3.873,16,a57193999940,male,196,2003,O,George Washington University,1.0
,-0.1424965142286147,-0.142375216055965,3.873,16,a57193999940,male,49,2003,O,Brown University,1.0
,,,13.0,28,a7004903398,male,113,2002,O,Purdue University,0.0
,-0.160976357505295,-0.1349666884249825,12.45,13,a6603853296,male,14,2002,F,University of Pennsylvania,0.0
,-0.150877995241678,-0.128328612197952,87.567,27,a7005380780,female,45,2002,O,Brown University,0.0
,-0.150877995241678,-0.128328612197952,87.567,27,a7005380780,male,991,2002,O,Claremont Graduate University,0.0
,-0.1654469755232365,-0.1575078348842304,3.7417,14,a6507434029,female,9,2002,F,University of Chicago,0.0
,-0.1421966413454797,-0.1371709886173905,629.57,29,a6603742639,male,424,2004,E,George Mason University,2.0
,-0.1440932307548518,-0.1389446772882772,100.43,15,a6508158812,female,222,2000,J,Georgetown University,1.0
0.223295594678742,2.20654993129398,1.621154620085564,95.089,12,a6603191591,male,337,2002,O,Northeastern University,2.0
,-0.16697756648133,-0.1660932924214372,57.07,15,a7403287725,male,612,2002,O,Fordham University,2.0
,,,17.088,26,a35279263800,male,69,2003,E,Vanderbilt University,0.0
,,,17.088,26,a35279263800,male,183,2003,E,University of Delaware,0.0
-0.2832896273601031,,,17.088,26,a35279263800,male,32,2003,E,University of Minnesota,0.0
0.1258480770128304,-0.1578808655013695,-0.1566474806240668,7.1414,24,a7003948075,female,15,2001,J,University of Wisconsin,2.0
-0.2545338794377414,-0.1578808655013695,-0.1566474806240668,7.1414,24,a7003948075,male,11,2001,J,University of Chicago,2.0
,-0.1197487400175684,-0.0679693584856244,331.51,16,a7102037136,male,15,2001,M,University of Wisconsin,3.0
7.206798739818909,-0.1197487400175684,-0.0679693584856244,331.51,16,a7102037136,male,6,2001,M,Yale University,3.0
-0.2789930416849852,-0.1642495799420448,-0.1531088364040103,520.21,24,a7201915473,female,77,2002,E,University of Virginia,1.0
,-0.154289816363246,-0.1149407478410012,0.0,4,a6602378515,female,11,2001,G,University of Chicago,1.0
,-0.1401012612883073,-0.1230624428455552,39.648,15,a6602160746,male,3,2003,G,Massachusetts Institute of Technology,0.0
,-0.1401012612883073,-0.1230624428455552,39.648,15,a6602160746,male,394,2003,G,Binghamton University,0.0
0.4452319590871013,-0.1420551492567121,-0.1188745873152938,56.701,24,a57198766778,female,168,2004,J,Queen's University,1.0
,-0.1424429299047479,-0.1383887058106255,12.247,5,a7101684069,male,20,2003,H,University of Michigan,1.0
,-0.1329305992585836,0.2436242545393065,105.04,26,a7005777390,female,76,2000,O,Vanderbilt University,3.0
1.271221450115304,-0.1329305992585836,0.2436242545393065,105.04,26,a7005777390,male,22,2000,O,University of Arizona,3.0
-0.2481847692035861,-0.1329305992585836,0.2436242545393065,105.04,26,a7005777390,male,95,2000,O,"University of California, Riverside",3.0
,-0.142007806414443,-0.1379235692615033,92.103,25,a6602724008,male,2,2004,G,Harvard University,1.0
3.686265268139135,-0.142007806414443,-0.1379235692615033,92.103,25,a6602724008,male,4,2004,G,Stanford University,1.0
0.920470679449766,-0.142007806414443,-0.1379235692615033,92.103,25,a6602724008,male,2,2004,G,Harvard University,1.0
1.390604299859195,-0.1568616619272864,-0.1134358368458136,5.5678,15,a36860440200,male,11,2001,D,University of Chicago,1.0
,-0.1552552117401308,-0.1292865128957964,354.59,23,a7202824688,female,24,2002,L,University of Illinois,2.0
4.992469619025027,-0.1552552117401308,-0.1292865128957964,354.59,23,a7202824688,male,1,2002,L,"University of California, Berkeley",2.0
,-0.0820539639917678,0.4518801971042313,44.822,29,a6701362825,male,101,2000,O,Colorado State University,1.0
,,,25.199,20,a57203452633,female,60,2000,O,Michigan State University,0.0
14.816650960780333,-0.125233537474394,-0.0186538846351495,17.436,4,a7005579308,male,4,2004,D,Stanford University,3.0
,-0.1424977464626581,-0.1423182610252912,29.799,23,a7403871158,female,77,2003,G,"University of Illinois, Chicago",2.0
-0.2543914244656263,-0.1424977464626581,-0.1423182610252912,29.799,23,a7403871158,male,22,2003,G,University of Toronto,2.0
-0.0999051498338452,-0.1424990103948401,-0.1423937627893484,18.248,12,a57221939269,male,6,2003,D,University of Washington,2.0
,-0.138904186867239,-0.126910330108052,51.624,19,a6602897563,male,131,2004,D,University of Missouri,1.0
