plc_score-w-std,adv_ev-w-win99-std,first_ev-w-win99-std_mean,adv_euclid,adv_experience,adviser,stu_sex,school_rank-w,stu_year,stu_jel,stu_school,adv_occ
,-0.1565358121328393,-0.1564813269308825,202.56,33,a7202445194,female,21,2001,J,Columbia University,0.0
,,,21.817,14,a7202601585,male,281,2001,O,Kansas State University,0.0
,,,21.817,14,a7202601585,male,15,2001,M,University of Wisconsin,0.0
1.390604299859195,,,21.817,14,a7202601585,male,11,2001,D,University of Chicago,0.0
-0.1997476619778156,,,21.817,14,a7202601585,male,7,2001,D,Stanford University,0.0
,-0.1650479615323623,-0.1582466869382583,7.1414,3,a7006634390,male,418,2002,F,Carleton University,1.0
,-0.1650479615323623,-0.1582466869382583,7.1414,3,a7006634390,male,81,2002,O,Indiana University,1.0
-0.2710271333049437,-0.1650479615323623,-0.1582466869382583,7.1414,3,a7006634390,male,133,2002,B,Colorado State University,1.0
,-0.1650479615323623,-0.1582466869382583,7.1414,3,a7006634390,male,178,2002,O,George Washington University,1.0
,,,28.862,23,a24429155900,male,196,2003,O,George Washington University,0.0
,,,28.862,23,a24429155900,male,117,2003,D,Iowa State University,0.0
,-0.1671324169223797,-0.1628548510719069,19.026,3,a55698907900,male,113,2002,O,Purdue University,0.0
,-0.1628594974474518,-0.1507096141724635,85.065,34,a6701523885,male,14,2002,F,University of Pennsylvania,0.0
,-0.0591882043135877,0.6298616455260455,109.25,24,a55431835700,female,45,2002,O,Brown University,0.0
,-0.1429504943614462,-0.149584236954599,103.49,15,a7006249663,female,9,2002,F,University of Chicago,2.0
0.0405742981483817,-0.1429504943614462,-0.149584236954599,103.49,15,a7006249663,female,35,2002,I,University of Texas,2.0
,,,199.57,20,a6603190483,male,424,2004,E,George Mason University,0.0
,-0.1017648616355317,-0.1298372535524473,37.947,12,a35599918200,female,222,2000,J,Georgetown University,1.0
,-0.1017648616355317,-0.1298372535524473,37.947,12,a35599918200,male,489,2000,L,Colorado School of Mines,1.0
0.223295594678742,8.125775167316926,1.0630644987166238,122.02,29,a6701340380,male,337,2002,O,Northeastern University,2.0
0.8881298813665496,8.125775167316926,1.0630644987166238,122.02,29,a6701340380,male,46,2002,D,Rutgers University,2.0
,8.125775167316926,1.0630644987166238,122.02,29,a6701340380,female,65,2002,J,Texas A&M University,2.0
,8.125775167316926,1.0630644987166238,122.02,29,a6701340380,male,991,2002,O,Claremont Graduate University,2.0
,8.125775167316926,1.0630644987166238,122.02,29,a6701340380,female,164,2002,I,University of Connecticut,2.0
,-0.1424996951295167,-0.1424342239445944,3.4641,10,a7402524539,male,69,2003,E,Vanderbilt University,0.0
0.1258480770128304,-0.1580828596368976,-0.1566318309188092,134.01,32,a6603525064,female,15,2001,J,University of Wisconsin,1.0
,-0.1580828596368976,-0.1566318309188092,134.01,32,a6603525064,male,94,2001,O,University of Missouri,1.0
,-0.1580828596368976,-0.1566318309188092,134.01,32,a6603525064,female,15,2001,I,University of Wisconsin,1.0
