plc_score-w-std,adv_ev-w-win99-std,first_ev-w-win99-std_mean,adv_euclid,adv_experience,adviser,stu_sex,school_rank-w,stu_year,stu_jel,stu_school,adv_occ
,8.692674358533054,3.524875885735026,141.7,31,a7005806259,male,281,2001,O,Kansas State University,0.0
,-0.1659549716102971,-0.1361416995388782,21.0,25,a7003824778,male,418,2002,F,Carleton University,4.0
,-0.1659549716102971,-0.1361416995388782,21.0,25,a7003824778,male,164,2002,R,University of Connecticut,4.0
0.9178211707460664,-0.1659549716102971,-0.1361416995388782,21.0,25,a7003824778,male,12,2002,F,"University of California, Los Angeles",4.0
0.1246963854020413,-0.1659549716102971,-0.1361416995388782,21.0,25,a7003824778,male,26,2002,C,University of Toronto,4.0
,-0.1409837666375211,-0.1302950324686411,151.83,33,a7402484495,male,196,2003,O,George Washington University,0.0
,-0.1409837666375211,-0.1302950324686411,151.83,33,a7402484495,male,1,2003,L,"University of California, Berkeley",0.0
,-0.0563172842140259,0.1686981582526153,41.473,20,a6603916874,male,113,2002,O,Purdue University,1.0
,,,11.874,14,a24393138100,male,14,2002,F,University of Pennsylvania,0.0
,-0.0698711364915284,-0.0480823587899066,32.726,17,a6603700685,female,9,2002,F,University of Chicago,1.0
,-0.1427862864163437,-0.1424516242904426,70.057,8,a6603635875,male,424,2004,E,George Mason University,2.0
,,,38.066,13,a6506901141,female,222,2000,J,Georgetown University,0.0
,,,38.066,13,a6506901141,male,310,2000,L,Boston College,0.0
,,,7.1414,40,a6505974926,male,612,2002,O,Fordham University,0.0
1.859689462749118,,,7.1414,40,a6505974926,male,53,2002,E,University of Rochester,0.0
,-0.1421632359491837,-0.1408870424245337,45.552,18,a6602897563,male,69,2003,E,Vanderbilt University,0.0
0.1258480770128304,,,10.0,19,a7006352380,female,15,2001,J,University of Wisconsin,0.0
,-0.1570810172488699,-0.1547396573791586,80.231,6,a7403656319,male,15,2001,M,University of Wisconsin,0.0
,-0.1570810172488699,-0.1547396573791586,80.231,6,a7403656319,male,1,2001,D,"University of California, Berkeley",0.0
-0.2789930416849852,-0.1670819086853679,-0.1655109363130785,83.821,25,a6603069473,female,77,2002,E,University of Virginia,1.0
,-0.157950367379074,-0.1457765488002785,73.878,31,a7103079149,female,11,2001,G,University of Chicago,1.0
5.898877286462834,-0.157950367379074,-0.1457765488002785,73.878,31,a7103079149,male,1,2001,D,"University of California, Berkeley",1.0
0.4452319590871013,-0.1406713321551558,-0.136666995335149,82.456,12,a6602989968,female,168,2004,J,Queen's University,1.0
,-0.1406713321551558,-0.136666995335149,82.456,12,a6602989968,male,204,2004,O,Georgetown University,1.0
,-0.1423540716071939,-0.1411452028269863,51.769,13,a7005620197,male,20,2003,H,University of Michigan,0.0
,0.3593888065504182,0.3333099264956383,49.84,14,a7403704965,female,76,2000,O,Vanderbilt University,2.0
,,,0.0,10,a55616587400,male,2,2004,G,Harvard University,0.0
1.390604299859195,,,2.0,3,a56210585900,male,11,2001,D,University of Chicago,0.0
,,,2.0,3,a56210585900,male,8,2001,O,University of Washington,0.0
