plc_score-w-std,adv_ev-w-win99-std,first_ev-w-win99-std_mean,adv_euclid,adv_experience,adviser,stu_sex,school_rank-w,stu_year,stu_jel,stu_school,adv_occ
,-0.1577830713018313,-0.1529954464826365,41.049,34,a6507505955,female,21,2001,J,Columbia University,1.0
,-0.1577830713018313,-0.1529954464826365,41.049,34,a6507505955,male,282,2001,G,Boston College,1.0
,-0.1516149898337168,-0.1146886854502108,41.485,16,a7201575650,male,281,2001,O,Kansas State University,1.0
,-0.1516149898337168,-0.1146886854502108,41.485,16,a7201575650,male,12,2001,F,"University of California, Los Angeles",1.0
,-0.1516149898337168,-0.1146886854502108,41.485,16,a7201575650,female,453,2001,H,George Mason University,1.0
,-0.1578131873989688,-0.0738486641102541,176.95,23,a7202814091,male,418,2002,F,Carleton University,4.0
,-0.1578131873989688,-0.0738486641102541,176.95,23,a7202814091,male,200,2002,G,University of Miami,4.0
-0.2140729249602788,-0.1578131873989688,-0.0738486641102541,176.95,23,a7202814091,male,464,2002,J,"University of Wisconsin, Milwaukee",4.0
-0.2710271333049437,-0.1578131873989688,-0.0738486641102541,176.95,23,a7202814091,male,133,2002,B,Colorado State University,4.0
,-0.1424784820782415,-0.1422921419445499,12.288,4,a6603023448,male,196,2003,O,George Washington University,2.0
,-0.1424784820782415,-0.1422921419445499,12.288,4,a6603023448,female,8,2003,I,Princeton University,2.0
,-0.1424784820782415,-0.1422921419445499,12.288,4,a6603023448,male,219,2003,D,University of South Carolina,2.0
0.963950778636213,-0.1424784820782415,-0.1422921419445499,12.288,4,a6603023448,male,11,2003,L,"University of California, Los Angeles",2.0
,-0.1298445236839194,-0.1097754245339939,57.845,20,a6701677208,male,113,2002,O,Purdue University,2.0
,-0.1298445236839194,-0.1097754245339939,57.845,20,a6701677208,male,12,2002,M,"University of California, Los Angeles",2.0
,-0.1659305082580395,-0.1547460678125702,49.0,20,a6603430106,male,14,2002,F,University of Pennsylvania,1.0
,-0.1606201909989639,-0.1193451682312848,86.764,18,a6602179235,female,45,2002,O,Brown University,2.0
,,,14.595,18,a6505754212,female,9,2002,F,University of Chicago,0.0
,-0.1420126768244207,-0.1345727413339713,44.452,7,a6506030634,male,424,2004,E,George Mason University,2.0
,-0.1485853208730242,-0.1402686401585587,93.606,26,a6603168578,female,222,2000,J,Georgetown University,1.0
0.223295594678742,-0.16181325746499,-0.1137534114513734,176.88,24,a7003328388,male,337,2002,O,Northeastern University,2.0
,-0.1504620181901393,0.0877324519141987,10.488,2,a7003289718,male,612,2002,O,Fordham University,3.0
,-0.1504620181901393,0.0877324519141987,10.488,2,a7003289718,male,97,2002,O,University of Missouri,3.0
1.2930819834853289,-0.1504620181901393,0.0877324519141987,10.488,2,a7003289718,female,59,2002,C,University of Pittsburgh,3.0
-0.3019035139969039,-0.1504620181901393,0.0877324519141987,10.488,2,a7003289718,male,464,2002,F,"University of Wisconsin, Milwaukee",3.0
0.7020705453129237,-0.1504620181901393,0.0877324519141987,10.488,2,a7003289718,male,82,2002,D,Oregon State University,3.0
,-0.1424614311400186,-0.142120610095948,47.381,26,a36007459400,male,69,2003,E,Vanderbilt University,1.0
0.1258480770128304,-0.1580525165817473,-0.1577295312516818,49.102,32,a7201962817,female,15,2001,J,University of Wisconsin,1.0
,-0.1580525165817473,-0.1577295312516818,49.102,32,a7201962817,female,187,2001,G,Virginia Polytechnic Institute and State University,1.0
,-0.155352532451699,-0.1352970539070312,9.8489,5,a7102212488,male,15,2001,M,University of Wisconsin,1.0
0.606932475359204,-0.155352532451699,-0.1352970539070312,9.8489,5,a7102212488,female,282,2001,O,Boston College,1.0
-0.2789930416849852,-0.0510777847262279,0.0714295607289092,57.079,7,a6602652852,female,77,2002,E,University of Virginia,5.0
,-0.0510777847262279,0.0714295607289092,57.079,7,a6602652852,male,22,2002,E,Johns Hopkins University,5.0
-0.2895133940232723,-0.0510777847262279,0.0714295607289092,57.079,7,a6602652852,male,315,2002,J,Georgia State University,5.0
-0.170484451859555,-0.0510777847262279,0.0714295607289092,57.079,7,a6602652852,male,473,2002,G,George Mason University,5.0
,-0.1504697343045023,-0.1396258517904318,150.85,21,a7401520265,female,11,2001,G,University of Chicago,1.0
,-0.1504697343045023,-0.1396258517904318,150.85,21,a7401520265,male,2,2001,L,Massachusetts Institute of Technology,1.0
,,,0.0,0,a57219353202,male,3,2003,G,Massachusetts Institute of Technology,0.0
0.4452319590871013,,,349.21,41,a36498392300,female,168,2004,J,Queen's University,0.0
,-0.1424426057549737,-0.1413642014706696,1026.4,18,a7004409567,male,20,2003,H,University of Michigan,0.0
,,,0.0,6,a55616587400,female,76,2000,O,Vanderbilt University,0.0
,-0.137124113877713,-0.1101847317708312,99.262,17,a7102445331,male,2,2004,G,Harvard University,1.0
,-0.137124113877713,-0.1101847317708312,99.262,17,a7102445331,male,23,2004,F,University of Illinois,1.0
1.390604299859195,-0.0664411783455923,-0.0609030603740175,224.08,29,a7102421705,male,11,2001,D,University of Chicago,2.0
,-0.143665301024541,-0.0123490180045623,37.881,16,a6701876850,female,24,2002,L,University of Illinois,0.0
,-0.143665301024541,-0.0123490180045623,37.881,16,a6701876850,male,12,2002,O,"University of California, Los Angeles",0.0
,-0.1477512146746718,-0.1452908283142601,65.544,21,a6603758347,male,101,2000,O,Colorado State University,2.0
0.431739190889138,-0.1477512146746718,-0.1452908283142601,65.544,21,a6603758347,female,7,2000,E,Stanford University,2.0
,-0.1489567785743891,-0.1462922730218913,15.524,8,a7003868761,female,60,2000,O,Michigan State University,1.0
,-0.1489567785743891,-0.1462922730218913,15.524,8,a7003868761,female,65,2000,P,Indiana University,1.0
14.816650960780333,,,12.288,27,a6603707090,male,4,2004,D,Stanford University,0.0
,-0.1422913018295066,-0.1367168504744862,21.517,13,a35582768200,female,77,2003,G,"University of Illinois, Chicago",0.0
,-0.1422913018295066,-0.1367168504744862,21.517,13,a35582768200,female,45,2003,C,Rutgers University,0.0
-0.0999051498338452,-0.1424810625853577,-0.1420862632992332,56.727,10,a6602802046,male,6,2003,D,University of Washington,1.0
,-0.1424810625853577,-0.1420862632992332,56.727,10,a6602802046,male,6,2003,H,University of Washington,1.0
,-0.1424810625853577,-0.1420862632992332,56.727,10,a6602802046,male,129,2003,O,University of Missouri,1.0
,-0.0917322715059149,-0.0872147693173398,48.249,12,a7202099204,male,131,2004,D,University of Missouri,1.0
,-0.0917322715059149,-0.0872147693173398,48.249,12,a7202099204,male,41,2004,K,University of Texas,1.0
0.3162410337052192,-0.1422881591244748,-0.1401993971220433,18.974,18,a7403266272,male,40,2003,J,Duke University,4.0
,-0.1422881591244748,-0.1401993971220433,18.974,18,a7403266272,female,155,2003,I,Florida State University,4.0
,0.0865174307265337,-0.0163159667386911,175.48,19,a6603932212,male,32,2002,O,University of Minnesota,0.0
-0.2321829046399592,,,2.8284,5,a8945037500,male,156,2002,O,University of Houston,0.0
,-0.1424983620122797,-0.1424700651674934,7.746,3,a6602215836,male,11,2003,E,"University of California, Los Angeles",2.0
-0.0649317908247869,-0.1424983620122797,-0.1424700651674934,7.746,3,a6602215836,male,458,2003,D,George Mason University,2.0
-0.2900301960074199,-0.1424983620122797,-0.1424700651674934,7.746,3,a6602215836,female,34,2003,J,University of Texas,2.0
-0.0718018400845972,,,35.637,31,a6603492780,male,991,2002,H,Claremont Graduate University,0.0
,,,1.0,2,a7003322815,male,70,2000,D,Ohio State University,0.0
,-0.1508707256325014,-0.1129219334940313,533.15,10,a6603962297,male,72,2002,O,Vanderbilt University,0.0
2.929465740348284,-0.1428002762008562,-0.142796599038981,1.0,1,a7102255509,female,44,2004,C,Rutgers University,1.0
,-0.1427862864163437,-0.1424516242904426,70.057,8,a6603635875,male,501,2004,E,Fordham University,1.0
,-0.1427550820464324,-0.1421599790000821,12.369,5,a6506326066,male,17,2004,O,Columbia University,0.0
0.2062512140254397,,,320.04,32,a36004624900,male,63,2001,E,University of Iowa,0.0
1.3333445609858947,,,320.04,32,a36004624900,female,185,2001,G,Queen's University,0.0
,-0.1411873661906526,-0.134588786390625,30.166,10,a7101821582,male,908,2004,O,Claremont Graduate University,2.0
-0.2784084252532552,-0.1411873661906526,-0.134588786390625,30.166,10,a7101821582,male,2,2004,O,Harvard University,2.0
2.4029590961494844,-0.1411873661906526,-0.134588786390625,30.166,10,a7101821582,female,31,2004,O,University of British Columbia,2.0
3.686265268139135,-0.1411873661906526,-0.134588786390625,30.166,10,a7101821582,male,4,2004,G,Stanford University,2.0
,-0.1423230107651487,-0.1421554852579192,59.607,20,a7003701346,male,184,2003,I,Syracuse University,2.0
,6.4348271491022295,1.0068124840263255,63.348,19,a55188899400,male,133,2002,P,Colorado State University,1.0
-0.158522981935105,6.4348271491022295,1.0068124840263255,63.348,19,a55188899400,male,53,2002,O,University of Rochester,1.0
,-0.158071070104617,-0.1580073922357171,12.845,19,a7003978869,male,251,2001,O,Syracuse University,1.0
,-0.158071070104617,-0.1580073922357171,12.845,19,a7003978869,male,45,2001,G,New York University,1.0
,,,14.071,24,a6602775999,male,353,2003,C,Wayne State University,0.0
,,,14.071,24,a6602775999,male,42,2003,I,Boston University,0.0
,-0.1452823207713304,-0.1024969468870621,71.211,32,a7007081721,male,464,2002,J,"University of Wisconsin, Milwaukee",1.0
,,,78.345,8,a7601598515,male,353,2003,E,Wayne State University,0.0
,,,78.345,8,a7601598515,female,1,2003,E,"University of California, Berkeley",0.0
,-0.1425008827312855,-0.1424055993272898,22.271,24,a8675236700,male,132,2003,H,Colorado State University,2.0
,-0.1517030212794287,-0.1286619707699851,10.149,12,a6603853296,,649,2001,E,American University,4.0
,-0.1517030212794287,-0.1286619707699851,10.149,12,a6603853296,male,537,2001,R,Oklahoma State University,4.0
1.6907565396176525,-0.1517030212794287,-0.1286619707699851,10.149,12,a6603853296,male,7,2001,D,Stanford University,4.0
,,,31.432,36,a6601955862,male,81,2002,O,Indiana University,0.0
,-0.1426896492844433,-0.141761430710728,215.91,23,a6506762548,male,198,2004,E,University of Kansas,2.0
,-0.1426896492844433,-0.141761430710728,215.91,23,a6506762548,male,4,2004,D,Stanford University,2.0
4.868991572371262,-0.1424919302475711,-0.1422380578041401,655.9,37,a55740119700,female,196,2003,J,George Washington University,3.0
,-0.1424919302475711,-0.1422380578041401,655.9,37,a55740119700,male,7,2003,G,University of Chicago,3.0
,-0.1571771669760277,-0.155265094153746,207.3,37,a7005286020,male,34,2001,R,"University of California, Santa Barbara",1.0
0.233960130286409,-0.1571771669760277,-0.155265094153746,207.3,37,a7005286020,male,7,2001,P,Stanford University,1.0
,-0.1563706842658741,-0.1518106457774829,740.54,16,a7004409567,female,373,2001,I,Georgia State University,0.0
,-0.1492371227041,-0.1491490983205747,47.686,22,a7401878367,male,525,2000,O,Oklahoma State University,2.0
,-0.1492371227041,-0.1491490983205747,47.686,22,a7401878367,male,525,2000,O,Oklahoma State University,2.0
-0.2362161862379268,-0.1492371227041,-0.1491490983205747,47.686,22,a7401878367,male,26,2000,L,University of Minnesota,2.0
,-0.1580255424450689,-0.157746068031233,16.583,9,a36852960600,male,15,2001,C,University of Wisconsin,2.0
,-0.1580255424450689,-0.157746068031233,16.583,9,a36852960600,male,38,2001,F,University of Maryland,2.0
6.56953930274306,-0.1580255424450689,-0.157746068031233,16.583,9,a36852960600,female,3,2001,F,Harvard University,2.0
,-0.0874350371998896,0.158191153564717,89.409,25,a6603841507,male,7,2003,G,University of Chicago,2.0
0.861575753773519,-0.0874350371998896,0.158191153564717,89.409,25,a6603841507,male,2,2003,O,Harvard University,2.0
,-0.1414380450920777,-0.1376368573396057,150.82,15,a7403442513,male,11,2003,F,"University of California, Los Angeles",1.0
,,,71.428,13,a6701694147,male,127,2001,D,North Carolina State University,0.0
,,,23.367,7,a7006424769,male,511,2001,E,Southern Illinois University,0.0
1.6849081564888633,-0.1480560996396343,-0.1437430791302273,90.675,29,a6701922429,male,18,2000,F,University of Pennsylvania,2.0
,0.0783982760578379,0.0560333385196072,998.55,33,a57208457063,female,1046,2000,J,New School for Social Research,0.0
,0.0783982760578379,0.0560333385196072,998.55,33,a57208457063,male,1,2000,F,"University of California, Berkeley",0.0
-0.1730336307133697,-0.1567885527536458,-0.1397748791492579,37.776,8,a7003362084,female,38,2001,G,University of Maryland,1.0
,-0.1422382656283358,-0.141262243498495,516.03,17,a16446204900,male,196,2003,L,George Washington University,1.0
,-0.1422382656283358,-0.141262243498495,516.03,17,a16446204900,male,1029,2003,F,Claremont Graduate University,1.0
,-0.1422382656283358,-0.141262243498495,516.03,17,a16446204900,male,18,2003,C,Columbia University,1.0
,-0.1422382656283358,-0.141262243498495,516.03,17,a16446204900,female,35,2003,F,University of Maryland,1.0
-0.2721223566067939,-0.1424997761447463,-0.1424243805458672,25.397,43,a6507421240,male,603,2003,E,Clark University,1.0
,-0.0274322655898045,0.3312865594057211,504.3,31,a6701690623,male,32,2004,O,University of Colorado,2.0
-0.1281116935661425,-0.0274322655898045,0.3312865594057211,504.3,31,a6701690623,male,42,2004,D,Boston University,2.0
,-0.1197487400175684,-0.0679693584856244,331.51,16,a7102037136,male,330,2001,D,Northern Illinois University,0.0
,-0.1197487400175684,-0.0679693584856244,331.51,16,a7102037136,female,43,2001,L,Brown University,0.0
,-0.1197487400175684,-0.0679693584856244,331.51,16,a7102037136,male,94,2001,J,University of Missouri,0.0
,-0.165504980108637,-0.162550170663955,6.0828,6,a8873464300,male,390,2002,G,Texas Tech University,0.0
,-0.165504980108637,-0.162550170663955,6.0828,6,a8873464300,male,33,2002,N,"University of California, Irvine",0.0
,-0.1424892854235725,-0.1422672728230146,30.545,18,a56578915600,male,458,2003,E,George Mason University,3.0
-0.2023384736797699,-0.1424892854235725,-0.1422672728230146,30.545,18,a56578915600,male,11,2003,J,"University of California, Los Angeles",3.0
4.712559317885439,-0.1424892854235725,-0.1422672728230146,30.545,18,a56578915600,male,11,2003,N,"University of California, Los Angeles",3.0
-0.1148920091436416,-0.1424892854235725,-0.1422672728230146,30.545,18,a56578915600,male,9,2003,J,Yale University,3.0
,-0.1424892854235725,-0.1422672728230146,30.545,18,a56578915600,male,30,2003,O,University of Colorado,3.0
,-0.1424892854235725,-0.1422672728230146,30.545,18,a56578915600,male,61,2003,E,Ohio State University,3.0
,-0.1580021713812111,-0.156001185275957,0.0,14,a55722576800,male,252,2001,O,Simon Fraser University,0.0
,-0.0689141557943096,0.0389174623131575,74.907,15,a6603549284,male,101,2000,O,Colorado State University,1.0
,-0.1422673749562975,-0.1407085654205887,610.79,11,a6603962297,female,27,2003,J,"University of California, Davis",0.0
,-0.1422673749562975,-0.1407085654205887,610.79,11,a6603962297,male,129,2003,E,University of Missouri,0.0
,-0.1422503441187605,-0.1419254991926803,200.37,20,a35494272100,female,30,2003,J,University of Colorado,1.0
2.233275204206447,-0.1400055169503511,-0.1241321299396988,40.435,17,a6602899326,male,10,2000,G,University of Chicago,2.0
,-0.1672120448215218,-0.1671928399511063,5.7446,11,a6602003332,male,1,2002,I,"University of California, Berkeley",1.0
8.408079284448553,-0.1672120448215218,-0.1671928399511063,5.7446,11,a6602003332,female,6,2002,C,Yale University,1.0
,-0.1664930279517251,-0.1615134829993204,76.263,9,a6602302926,male,240,2002,O,Kansas State University,0.0
,-0.1424455800705878,-0.1380209083519127,1.0,4,a6602300852,male,1029,2003,O,Claremont Graduate University,1.0
,,,4.3589,23,a6603827914,male,114,2002,E,Iowa State University,0.0
,-0.1492378295424991,-0.1491873891715502,9.2195,22,a7103167070,male,101,2000,G,Colorado State University,2.0
