plc_score-w-std,adv_ev-w-win99-std,first_ev-w-win99-std_mean,adv_euclid,adv_experience,adviser,stu_sex,school_rank-w,stu_year,stu_jel,stu_school,adv_occ
,-0.1091965723648561,-0.0161758082127347,73.28,9,a7006281660,female,21,2001,J,Columbia University,0.0
,-0.1091965723648561,-0.0161758082127347,73.28,9,a7006281660,male,40,2001,J,"SUNY, Stony Brook",0.0
,0.0376728177343068,0.0976348606357513,223.43,10,a7402886108,male,281,2001,O,Kansas State University,1.0
,0.0376728177343068,0.0976348606357513,223.43,10,a7402886108,male,8,2001,O,University of Washington,1.0
,-0.1640075579050773,-0.1583679200831224,159.92,17,a6701710674,male,418,2002,F,Carleton University,0.0
,-0.1640075579050773,-0.1583679200831224,159.92,17,a6701710674,male,14,2002,F,University of Pennsylvania,0.0
,-0.142019107037933,-0.1332348157621733,35.228,26,a6603062816,male,196,2003,O,George Washington University,1.0
,-0.142019107037933,-0.1332348157621733,35.228,26,a6603062816,male,202,2003,O,Virginia Polytechnic Institute and State University,1.0
,,,21.378,33,a6603139873,male,113,2002,O,Purdue University,0.0
,-0.1517970659773095,-0.139373644793337,178.15,17,a6601996611,male,14,2002,F,University of Pennsylvania,0.0
,-0.1669178352653207,-0.1633048303503232,10.63,26,a7004136370,female,45,2002,O,Brown University,1.0
,-0.1669178352653207,-0.1633048303503232,10.63,26,a7004136370,male,337,2002,O,Northeastern University,1.0
,-0.166950253957628,-0.1586461339357958,5.6569,39,a6602985581,female,9,2002,F,University of Chicago,1.0
,-0.1381871823731825,-0.103966118237488,62.841,25,a56207793000,male,424,2004,E,George Mason University,1.0
,-0.1381871823731825,-0.103966118237488,62.841,25,a56207793000,male,50,2004,E,Ohio State University,1.0
,-0.1381871823731825,-0.103966118237488,62.841,25,a56207793000,female,501,2004,E,Fordham University,1.0
,-0.1441099452047941,-0.1261738604277081,90.25,10,a36505307800,female,222,2000,J,Georgetown University,1.0
0.223295594678742,-0.1605391712577922,-0.1442897150905956,109.62,15,a7101866161,male,337,2002,O,Northeastern University,2.0
,-0.1605391712577922,-0.1442897150905956,109.62,15,a7101866161,male,612,2002,O,Fordham University,2.0
,-0.1605391712577922,-0.1442897150905956,109.62,15,a7101866161,female,24,2002,O,University of Illinois,2.0
,-0.1605391712577922,-0.1442897150905956,109.62,15,a7101866161,male,124,2002,O,Rice University,2.0
,,,15.33,14,a6603323370,male,69,2003,E,Vanderbilt University,0.0
,,,15.33,14,a6603323370,female,61,2003,E,Ohio State University,0.0
0.1258480770128304,-0.1277877232609519,0.1281919815870114,56.859,9,a7003650420,female,15,2001,J,University of Wisconsin,1.0
,-0.1277877232609519,0.1281919815870114,56.859,9,a7003650420,female,27,2001,J,University of Minnesota,1.0
,-0.104342870464722,-0.0240128412606271,660.07,19,a7005051204,male,15,2001,M,University of Wisconsin,4.0
5.300785285140022,-0.104342870464722,-0.0240128412606271,660.07,19,a7005051204,male,58,2001,M,University of Pittsburgh,4.0
1.1916163476921733,-0.104342870464722,-0.0240128412606271,660.07,19,a7005051204,male,58,2001,M,University of Pittsburgh,4.0
,-0.104342870464722,-0.0240128412606271,660.07,19,a7005051204,male,58,2001,M,University of Pittsburgh,4.0
,-0.104342870464722,-0.0240128412606271,660.07,19,a7005051204,male,185,2001,M,Queen's University,4.0
-0.2789930416849852,-0.165232171715011,-0.1557975827186122,156.9,12,a7004277360,female,77,2002,E,University of Virginia,2.0
,-0.1557799250518535,-0.1515070415319444,40.311,8,a12772232000,female,11,2001,G,University of Chicago,1.0
6.572082192284633,-0.1557799250518535,-0.1515070415319444,40.311,8,a12772232000,male,6,2001,G,Yale University,1.0
,-0.142500284576244,-0.1424482738688554,117.33,22,a6603174999,male,3,2003,G,Massachusetts Institute of Technology,1.0
,-0.142500284576244,-0.1424482738688554,117.33,22,a6603174999,male,7,2003,G,University of Chicago,1.0
0.4452319590871013,-0.1427784756535181,-0.1424889767683083,147.68,30,a7404847427,female,168,2004,J,Queen's University,3.0
,-0.0383956851430941,0.2021182756930976,74.873,17,a7403704965,male,20,2003,H,University of Michigan,0.0
,,,25.199,20,a57203452633,female,76,2000,O,Vanderbilt University,0.0
,,,25.199,20,a57203452633,male,162,2000,O,University of Connecticut,0.0
,,,25.199,20,a57203452633,female,208,2000,O,University of Hawaii,0.0
,-0.1427377693514837,-0.1417459442040117,62.69,25,a6603085602,male,2,2004,G,Harvard University,0.0
