plc_score-w-std,adv_ev-w-win99-std,first_ev-w-win99-std_mean,adv_euclid,adv_experience,adviser,stu_sex,school_rank-w,stu_year,stu_jel,stu_school,adv_occ
,-0.1540135113921898,-0.1448322602913557,123.71,25,a7006846639,female,21,2001,J,Columbia University,2.0
3.405695485175257,-0.1540135113921898,-0.1448322602913557,123.71,25,a7006846639,male,45,2001,E,New York University,2.0
,-0.1580866243583675,-0.158005822272332,1.0,3,a6507424862,male,281,2001,O,Kansas State University,0.0
,-0.1580866243583675,-0.158005822272332,1.0,3,a6507424862,male,272,2001,C,Louisiana State University,0.0
,-0.1658307933797178,-0.1481652482817301,43.875,30,a35613613100,male,418,2002,F,Carleton University,0.0
,-0.1658307933797178,-0.1481652482817301,43.875,30,a35613613100,female,484,2002,G,Southern Illinois University,0.0
,-0.1425019000257788,-0.1425005587542366,95.493,11,a7102920169,male,196,2003,O,George Washington University,2.0
0.5771269733523722,-0.1425019000257788,-0.1425005587542366,95.493,11,a7102920169,female,79,2003,E,"University of California, Riverside",2.0
,-0.1672122848884552,-0.1670091891012821,110.87,40,a7102916430,male,113,2002,O,Purdue University,1.0
,,,12.49,28,a6602161395,male,14,2002,F,University of Pennsylvania,0.0
,,,32.14,20,a7401493130,female,45,2002,O,Brown University,0.0
,,,32.14,20,a7401493130,female,3,2002,L,Harvard University,0.0
,-0.1383940123639923,-0.0852270646589852,223.97,19,a7003263580,female,222,2000,J,Georgetown University,0.0
0.223295594678742,,,13.0,28,a7004903398,male,337,2002,O,Northeastern University,0.0
0.0880982054110495,,,13.0,28,a7004903398,male,22,2002,I,Johns Hopkins University,0.0
,-0.1621427454176509,0.4612967726964018,53.376,25,a7003431727,male,612,2002,O,Fordham University,2.0
,-0.1344441251121104,-0.1088746311693492,158.98,26,a6603857401,male,69,2003,E,Vanderbilt University,0.0
0.1258480770128304,-0.1117918643190902,0.1411444932176623,13.675,11,a7202963129,female,15,2001,J,University of Wisconsin,1.0
,-0.1579028608135135,-0.1568772458656833,65.414,24,a6603069473,male,15,2001,M,University of Wisconsin,3.0
,-0.1579028608135135,-0.1568772458656833,65.414,24,a6603069473,male,119,2001,C,University of Notre Dame,3.0
-0.2789930416849852,-0.1671553255385996,-0.1668799653487719,47.707,17,a7006807390,female,77,2002,E,University of Virginia,1.0
8.774158064007608,-0.1671553255385996,-0.1668799653487719,47.707,17,a7006807390,female,3,2002,D,Harvard University,1.0
,-0.1551798953055036,-0.1360775518472915,6.1644,7,a55664529700,female,11,2001,G,University of Chicago,3.0
-0.2958243450090482,-0.1551798953055036,-0.1360775518472915,6.1644,7,a55664529700,female,6,2001,I,Yale University,3.0
,-0.1551798953055036,-0.1360775518472915,6.1644,7,a55664529700,male,54,2001,G,Texas A&M University,3.0
,-0.1551798953055036,-0.1360775518472915,6.1644,7,a55664529700,male,6,2001,D,Yale University,3.0
,,,6.4031,12,a57222817718,male,3,2003,G,Massachusetts Institute of Technology,0.0
,,,6.4031,12,a57222817718,female,17,2003,I,Cornell University,0.0
