plc_score-w-std,adv_ev-w-win99-std,first_ev-w-win99-std_mean,adv_euclid,adv_experience,adviser,stu_sex,school_rank-w,stu_year,stu_jel,stu_school,adv_occ
,0.280427733829504,0.9050912377892688,450.83,20,a7202789820,female,21,2001,J,Columbia University,1.0
,0.280427733829504,0.9050912377892688,450.83,20,a7202789820,male,45,2001,J,New York University,1.0
,-0.1580995124192077,-0.1580495931015988,14.457,9,a7005155437,male,281,2001,O,Kansas State University,0.0
,-0.1580995124192077,-0.1580495931015988,14.457,9,a7005155437,male,322,2001,O,Northeastern University,0.0
,-0.1654469755232365,-0.1575078348842304,3.7417,14,a6507434029,male,418,2002,F,Carleton University,0.0
,-0.1654469755232365,-0.1575078348842304,3.7417,14,a6507434029,female,178,2002,F,George Washington University,0.0
,,,14.799,19,a6507114608,male,196,2003,O,George Washington University,0.0
,,,35.637,31,a6603492780,male,113,2002,O,Purdue University,0.0
,,,35.637,31,a6603492780,female,19,2002,O,Columbia University,0.0
,,,35.637,31,a6603492780,male,72,2002,O,Vanderbilt University,0.0
,0.0923200737754875,1.252920512048807,24.536,14,a7103372272,male,14,2002,F,University of Pennsylvania,1.0
,0.0923200737754875,1.252920512048807,24.536,14,a7103372272,female,935,2002,F,City University of New York,1.0
,-0.1672135521161806,-0.1671640886782022,54.443,24,a7401878367,female,45,2002,O,Brown University,1.0
,-0.1672135521161806,-0.1671640886782022,54.443,24,a7401878367,male,511,2002,O,Oklahoma State University,1.0
,-0.1672135521161806,-0.1671640886782022,54.443,24,a7401878367,male,90,2002,O,University of Oregon,1.0
,-0.1542690141626895,0.0317133930934968,33.045,13,a7003380130,female,9,2002,F,University of Chicago,1.0
,-0.1406713321551558,-0.136666995335149,82.456,12,a6602989968,male,424,2004,E,George Mason University,1.0
-0.1497459503141914,-0.1406713321551558,-0.136666995335149,82.456,12,a6602989968,male,41,2004,E,University of Texas,1.0
,-0.1406713321551558,-0.136666995335149,82.456,12,a6602989968,male,36,2004,E,New York University,1.0
,,,75.226,21,a6603061257,female,222,2000,J,Georgetown University,0.0
0.223295594678742,-0.1052928463840013,0.414869942266802,214.87,31,a55939990800,male,337,2002,O,Northeastern University,1.0
,-0.1271031830065824,-0.0192339399508765,117.58,20,a7005665190,male,612,2002,O,Fordham University,0.0
,-0.1421515523699725,-0.1319920255838717,27.019,26,a7003824778,male,69,2003,E,Vanderbilt University,1.0
,-0.1421515523699725,-0.1319920255838717,27.019,26,a7003824778,male,11,2003,E,"University of California, Los Angeles",1.0
,-0.1421515523699725,-0.1319920255838717,27.019,26,a7003824778,male,61,2003,E,Ohio State University,1.0
-0.2832896273601031,-0.1421515523699725,-0.1319920255838717,27.019,26,a7003824778,male,32,2003,E,University of Minnesota,1.0
-0.0479084877214527,-0.1421515523699725,-0.1319920255838717,27.019,26,a7003824778,male,58,2003,E,Texas A&M University,1.0
0.1258480770128304,3.550919757859065,0.9056228056710688,94.594,18,a6602267759,female,15,2001,J,University of Wisconsin,2.0
,-0.1571771669760277,-0.155265094153746,207.3,37,a7005286020,male,15,2001,M,University of Wisconsin,4.0
,-0.1571771669760277,-0.155265094153746,207.3,37,a7005286020,male,58,2001,M,University of Pittsburgh,4.0
1.526001758716324,-0.1571771669760277,-0.155265094153746,207.3,37,a7005286020,male,32,2001,M,University of Texas,4.0
-0.2789930416849852,-0.1666735996916561,-0.1622156728446823,55.615,15,a7102260860,female,77,2002,E,University of Virginia,1.0
,-0.1580999936111944,-0.1580527217303268,87.841,43,a8411261100,female,11,2001,G,University of Chicago,2.0
,-0.1580999936111944,-0.1580527217303268,87.841,43,a8411261100,male,27,2001,G,University of Minnesota,2.0
,-0.1580999936111944,-0.1580527217303268,87.841,43,a8411261100,female,45,2001,G,New York University,2.0
,,,76.746,41,a6602479567,male,3,2003,G,Massachusetts Institute of Technology,0.0
7.1744791425889,,,76.746,41,a6602479567,male,2,2003,G,Harvard University,0.0
0.4452319590871013,0.0745271215843812,0.553660217631626,187.87,16,a7003728968,female,168,2004,J,Queen's University,1.0
,-0.1268591810904671,0.0470486700024605,32.802,28,a16475049100,male,20,2003,H,University of Michigan,0.0
,-0.1477774213006792,-0.1328237391926546,7.3485,4,a7501587801,female,76,2000,O,Vanderbilt University,0.0
,-0.1477774213006792,-0.1328237391926546,7.3485,4,a7501587801,male,7,2000,O,Stanford University,0.0
,-0.1366386285074285,-0.1080194552874959,178.91,23,a7103300253,male,2,2004,G,Harvard University,1.0
1.390604299859195,-0.0909216085780901,-0.1217284596955068,501.03,27,a7005094362,male,11,2001,D,University of Chicago,1.0
,-0.1130378109769177,0.1385380360901701,92.526,18,a57193779613,female,24,2002,L,University of Illinois,0.0
,-0.1130378109769177,0.1385380360901701,92.526,18,a57193779613,female,189,2002,L,Georgetown University,0.0
,-0.1130378109769177,0.1385380360901701,92.526,18,a57193779613,male,41,2002,L,Duke University,0.0
,-0.1130378109769177,0.1385380360901701,92.526,18,a57193779613,male,189,2002,L,Georgetown University,0.0
,0.0006360665610758,-0.0280145392516592,159.04,35,a7006516129,male,101,2000,O,Colorado State University,1.0
,,,13.416,21,a6602775999,female,60,2000,O,Michigan State University,0.0
,,,13.416,21,a6602775999,female,25,2000,O,"University of California, Davis",0.0
14.816650960780333,8.98703155995031,5.767679251434491,328.95,24,a7006900058,male,4,2004,D,Stanford University,1.0
,8.98703155995031,5.767679251434491,328.95,24,a7006900058,female,908,2004,D,Claremont Graduate University,1.0
1.6620231877371865,8.98703155995031,5.767679251434491,328.95,24,a7006900058,male,2,2004,D,Harvard University,1.0
,,,8.6023,17,a8900938300,female,77,2003,G,"University of Illinois, Chicago",0.0
,-0.1427288035940632,-0.1425172212175948,53.954,19,a6603638256,male,131,2004,D,University of Missouri,0.0
0.3162410337052192,-0.1423662695151251,-0.1414230256938989,37.934,21,a7004046782,male,40,2003,J,Duke University,4.0
0.0979254136750011,-0.1423662695151251,-0.1414230256938989,37.934,21,a7004046782,male,1,2003,J,"University of California, Berkeley",4.0
,0.0335166273619598,0.1482359626316729,266.64,11,a7402886108,male,32,2002,O,University of Minnesota,0.0
-0.2321829046399592,-0.1668733505944404,-0.1656798794824453,23.643,21,a55916135700,male,156,2002,O,University of Houston,3.0
,-0.1668733505944404,-0.1656798794824453,23.643,21,a55916135700,female,369,2002,O,University of Manitoba,3.0
,-0.1580765519610032,-0.1576705383684504,1.0,3,a6602295117,male,43,2001,D,Brown University,1.0
,-0.1580765519610032,-0.1576705383684504,1.0,3,a6602295117,male,9,2001,D,Princeton University,1.0
2.757024699868861,0.0364994743863886,1.9080210946455285,30.348,6,a6603471571,female,12,2002,J,"University of California, Los Angeles",2.0
-0.0718018400845972,,,6.8557,33,a6507891594,male,991,2002,H,Claremont Graduate University,0.0
,-0.1433393704325144,-0.0729598677499286,18.221,16,a6508135702,male,70,2000,D,Ohio State University,0.0
,-0.0409808203488243,0.5082545402604082,222.23,23,a57190492381,male,72,2002,O,Vanderbilt University,0.0
,-0.0409808203488243,0.5082545402604082,222.23,23,a57190492381,male,24,2002,O,University of Illinois,0.0
,-0.0409808203488243,0.5082545402604082,222.23,23,a57190492381,female,434,2002,O,West Virginia University,0.0
