plc_score-w-std,adv_ev-w-win99-std,first_ev-w-win99-std_mean,adv_euclid,adv_experience,adviser,stu_sex,school_rank-w,stu_year,stu_jel,stu_school,adv_occ
,-0.1449061588260633,0.1511680461603525,0.0,0,a6602526741,female,21,2001,J,Columbia University,1.0
,-0.1449061588260633,0.1511680461603525,0.0,0,a6602526741,male,94,2001,J,University of Missouri,1.0
,-0.0664411783455923,-0.0609030603740175,224.08,29,a7102421705,male,281,2001,O,Kansas State University,0.0
,-0.0664411783455923,-0.0609030603740175,224.08,29,a7102421705,male,43,2001,G,Brown University,0.0
,-0.1670853970144367,-0.1669936530071209,104.53,18,a7005202443,male,418,2002,F,Carleton University,1.0
,-0.1670853970144367,-0.1669936530071209,104.53,18,a7005202443,male,239,2002,L,University of South Carolina,1.0
,-0.1386629093671906,-0.1483252672006046,207.38,33,a7401798690,male,113,2002,O,Purdue University,1.0
-0.2992404528316258,-0.1386629093671906,-0.1483252672006046,207.38,33,a7401798690,female,41,2002,I,Duke University,1.0
,-0.165892426894615,-0.1587221042735749,21.794,10,a7201942749,male,14,2002,F,University of Pennsylvania,1.0
,-0.1218553223394336,-0.0651916315589576,70.456,6,a6602681812,female,45,2002,O,Brown University,0.0
,-0.1218553223394336,-0.0651916315589576,70.456,6,a6602681812,male,42,2002,G,New York University,0.0
,-0.1491383381434835,-0.1487007471477087,239.22,8,a6603472607,female,222,2000,J,Georgetown University,3.0
0.223295594678742,-0.1669250544081902,-0.1627753641412848,233.6,26,a56994505100,male,337,2002,O,Northeastern University,2.0
,-0.1670798466899802,-0.1651294368504104,85.936,7,a7202419137,male,612,2002,O,Fordham University,0.0
0.1258480770128304,-0.158059043618371,-0.1567409155062001,17.436,11,a26643094700,female,15,2001,J,University of Wisconsin,2.0
,,,18.358,37,a7005822295,male,15,2001,M,University of Wisconsin,0.0
,,,18.358,37,a7005822295,female,64,2001,D,Arizona State University,0.0
-0.2789930416849852,-0.1583755798025801,-0.1382276769829371,24.94,9,a6506453568,female,77,2002,E,University of Virginia,1.0
0.4093045013148171,-0.1583755798025801,-0.1382276769829371,24.94,9,a6506453568,male,6,2002,G,Yale University,1.0
,,,33.015,12,a7404236271,female,11,2001,G,University of Chicago,0.0
8.487376372325583,,,33.015,12,a7404236271,female,11,2001,H,University of Chicago,0.0
,,,201.72,32,a7004640479,male,3,2003,G,Massachusetts Institute of Technology,0.0
0.4452319590871013,,,0.0,9,a16406081200,female,168,2004,J,Queen's University,0.0
9.253238264929768,,,0.0,9,a16406081200,male,38,2004,C,Duke University,0.0
-0.2624628656919625,,,0.0,9,a16406081200,male,48,2004,F,Michigan State University,0.0
,-0.1420952028868508,-0.1364658370246131,15.067,12,a56128402200,male,20,2003,H,University of Michigan,1.0
,-0.1487197188258398,-0.1484093843596035,213.63,19,a6602694613,female,76,2000,O,Vanderbilt University,1.0
3.752074185144201,-0.1487197188258398,-0.1484093843596035,213.63,19,a6602694613,male,329,2000,E,Texas Tech University,1.0
,-0.1412704427795449,-0.1196966888913124,31.969,11,a7407193218,male,2,2004,G,Harvard University,1.0
,-0.1412704427795449,-0.1196966888913124,31.969,11,a7407193218,male,230,2004,O,University of Hawaii,1.0
,-0.1412704427795449,-0.1196966888913124,31.969,11,a7407193218,female,204,2004,F,Georgetown University,1.0
1.390604299859195,-0.113639194648312,0.1651610693816195,183.84,18,a6603457527,male,11,2001,D,University of Chicago,1.0
,-0.113639194648312,0.1651610693816195,183.84,18,a6603457527,male,56,2001,H,University of Southern California,1.0
,-0.1665264650219443,-0.1615150567922318,160.65,14,a56187272800,female,24,2002,L,University of Illinois,0.0
,-0.1665264650219443,-0.1615150567922318,160.65,14,a56187272800,male,17,2002,G,Cornell University,0.0
,-0.0798121465555499,0.0067972402356388,28.46,8,a6701561669,male,101,2000,O,Colorado State University,1.0
,-0.1476624617810182,-0.0899833378836645,22.517,14,a6505831055,female,60,2000,O,Michigan State University,2.0
14.816650960780333,-0.142715381948869,-0.141342244049576,60.975,25,a7004499224,male,4,2004,D,Stanford University,2.0
,-0.1416579839059572,-0.1347301365456492,1580.1,34,a6603005927,female,77,2003,G,"University of Illinois, Chicago",2.0
,-0.1416579839059572,-0.1347301365456492,1580.1,34,a6603005927,male,11,2003,D,"University of California, Los Angeles",2.0
-0.1936559457979441,-0.1416579839059572,-0.1347301365456492,1580.1,34,a6603005927,male,495,2003,G,West Virginia University,2.0
,,,7.4833,27,a35838953700,male,32,2002,O,University of Minnesota,0.0
,,,7.4833,27,a35838953700,male,390,2002,G,Texas Tech University,0.0
-0.2784674119866674,,,7.4833,27,a35838953700,male,36,2002,O,University of Maryland,0.0
,,,7.4833,27,a35838953700,male,612,2002,G,Fordham University,0.0
,,,48.436,4,a7004097814,male,11,2003,E,"University of California, Los Angeles",0.0
,,,48.436,4,a7004097814,male,189,2003,E,Georgetown University,0.0
,,,48.436,4,a7004097814,male,16,2003,E,University of Pennsylvania,0.0
,-0.1404824557416251,-0.1285527109826489,220.6,20,a6701809311,male,43,2001,D,Brown University,2.0
,-0.1404824557416251,-0.1285527109826489,220.6,20,a6701809311,male,11,2001,G,University of Chicago,2.0
2.757024699868861,-0.1501310781483447,0.2810867952473391,8.0623,25,a6506326152,female,12,2002,J,"University of California, Los Angeles",1.0
4.631561794357912,-0.1501310781483447,0.2810867952473391,8.0623,25,a6506326152,female,261,2002,O,Simon Fraser University,1.0
-0.0718018400845972,-0.1546571562293774,-0.0704296353277862,126.0,11,a6603566491,male,991,2002,H,Claremont Graduate University,2.0
-0.2736533422035501,-0.1546571562293774,-0.0704296353277862,126.0,11,a6603566491,male,182,2002,O,Florida State University,2.0
,-0.1670442985961802,-0.1623538533310265,0.0,0,a7102027465,male,72,2002,O,Vanderbilt University,1.0
2.929465740348284,-0.1257319266333958,-0.04973423568886,80.387,26,a7102057978,female,44,2004,C,Rutgers University,1.0
,0.0908507347798446,0.332722746691076,149.03,16,a6603536540,male,501,2004,E,Fordham University,3.0
,0.1883949406267806,0.1833764102125336,23.685,13,a7005931636,male,17,2004,O,Columbia University,1.0
,0.1883949406267806,0.1833764102125336,23.685,13,a7005931636,male,237,2004,L,University at Albany,1.0
0.2062512140254397,-0.1565122106544853,-0.1385542306882972,93.005,20,a35808949200,male,63,2001,E,University of Iowa,2.0
,-0.1565122106544853,-0.1385542306882972,93.005,20,a35808949200,male,63,2001,C,University of Iowa,2.0
,-0.1427849928997669,-0.1426363951699662,26.777,8,a6602676810,male,908,2004,O,Claremont Graduate University,0.0
,-0.0385853439453339,1.3067388610031978,53.217,7,a55422801200,male,184,2003,I,Syracuse University,3.0
3.524546658231875,-0.0385853439453339,1.3067388610031978,53.217,7,a55422801200,male,27,2003,F,"University of California, Davis",3.0
,3.85771523896336,2.072482403708805,68.389,27,a6602889328,male,133,2002,P,Colorado State University,0.0
,-0.142489267615458,-0.1423611860652973,66.272,13,a6507841899,male,353,2003,E,Wayne State University,2.0
0.531921137631461,-0.142489267615458,-0.1423611860652973,66.272,13,a6507841899,female,14,2003,I,California Institute of Technology,2.0
,,,24.88,48,a57167301800,female,38,2001,F,University of Maryland,0.0
-0.1730336307133697,,,24.88,48,a57167301800,male,589,2001,L,Fordham University,0.0
,-0.1424829412326872,-0.1422982563518375,26.665,5,a7102929822,male,132,2003,H,Colorado State University,1.0
,-0.1580294883238902,-0.1562194601827247,121.2,39,a7005348741,,649,2001,E,American University,1.0
5.300785285140022,-0.1580294883238902,-0.1562194601827247,121.2,39,a7005348741,female,251,2001,I,Syracuse University,1.0
-0.2534878810835985,-0.1580294883238902,-0.1562194601827247,121.2,39,a7005348741,male,15,2001,C,University of Wisconsin,1.0
,-0.1580294883238902,-0.1562194601827247,121.2,39,a7005348741,male,12,2001,F,"University of California, Los Angeles",1.0
,-0.1580294883238902,-0.1562194601827247,121.2,39,a7005348741,male,330,2001,R,Northern Illinois University,1.0
,-0.1580294883238902,-0.1562194601827247,121.2,39,a7005348741,male,2,2001,L,Massachusetts Institute of Technology,1.0
,-0.1671102190838711,-0.1660327853879399,18.815,14,a7801565243,male,81,2002,O,Indiana University,1.0
,-0.1426638843629659,-0.1413847412729371,68.228,31,a6602431557,male,198,2004,E,University of Kansas,0.0
,-0.1426638843629659,-0.1413847412729371,68.228,31,a6602431557,male,149,2004,D,University of Western Ontario,0.0
4.868991572371262,-0.1425019387803303,-0.1425028009224275,1.4142,5,a6507424862,female,196,2003,J,George Washington University,2.0
,-0.1425019387803303,-0.1425028009224275,1.4142,5,a6507424862,male,9,2003,E,Yale University,2.0
,-0.1425019387803303,-0.1425028009224275,1.4142,5,a6507424862,male,41,2003,E,New York University,2.0
,-0.1425019387803303,-0.1425028009224275,1.4142,5,a6507424862,male,132,2003,B,Colorado State University,2.0
,,,1.0,0,a57202419887,male,34,2001,R,"University of California, Santa Barbara",0.0
,,,1.0,0,a57202419887,female,197,2001,E,Georgetown University,0.0
,,,1.0,0,a57202419887,female,589,2001,G,Fordham University,0.0
1.4181963855884625,,,1.0,0,a57202419887,male,8,2001,F,University of Washington,0.0
0.1283971288130759,-0.1665817495877086,-0.1597174838149708,26.721,15,a6602694929,female,161,2002,C,McMaster University,1.0
3.96743739870178,-0.1665817495877086,-0.1597174838149708,26.721,15,a6602694929,male,41,2002,R,Duke University,1.0
,-0.1580736833517858,-0.1577960807583065,21.817,5,a36884142900,female,373,2001,I,Georgia State University,0.0
,-0.1419311613896524,-0.1355451109521668,23.281,11,a7102269918,male,7,2003,G,University of Chicago,1.0
1.863158316604468,-0.1419311613896524,-0.1355451109521668,23.281,11,a7102269918,female,2,2003,F,Harvard University,1.0
,-0.1413585008450209,-0.1199097960222039,30.643,24,a35997540500,male,11,2003,F,"University of California, Los Angeles",1.0
,-0.1413585008450209,-0.1199097960222039,30.643,24,a35997540500,male,62,2003,J,University of Iowa,1.0
,-0.1379273656309944,-0.094643213037154,59.431,16,a6604035782,male,127,2001,D,North Carolina State University,1.0
1.3333445609858947,-0.1379273656309944,-0.094643213037154,59.431,16,a6604035782,male,62,2001,F,"University of California, Santa Cruz",1.0
,-0.1503981729815006,-0.1438073336486249,206.28,23,a7102730996,male,511,2001,E,Southern Illinois University,0.0
1.6849081564888633,0.0206242063031446,0.5824776606103793,335.21,11,a7006944507,male,18,2000,F,University of Pennsylvania,4.0
,,,19.698,16,a36439009300,female,1046,2000,J,New School for Social Research,0.0
-0.1730336307133697,-0.1548901489278484,-0.1335565388990288,36.139,19,a7004046782,female,38,2001,G,University of Maryland,2.0
,-0.1367785209410024,-0.1275174407242822,164.44,10,a7101971287,male,196,2003,L,George Washington University,0.0
-0.2721223566067939,,,23.281,34,a55740154300,male,603,2003,E,Clark University,0.0
,-0.1274780066739597,-0.1185479057526104,305.39,12,a7006693620,male,32,2004,O,University of Colorado,0.0
,-0.1274780066739597,-0.1185479057526104,305.39,12,a7006693620,female,501,2004,F,Fordham University,0.0
,-0.1031747795737427,-0.1173865440571012,75.399,13,a7003357524,male,330,2001,D,Northern Illinois University,2.0
,-0.1422637674130726,-0.1406601035707722,56.727,18,a6701349362,male,458,2003,E,George Mason University,2.0
,-0.1422637674130726,-0.1406601035707722,56.727,18,a6701349362,male,50,2003,P,"SUNY, Stony Brook",2.0
,-0.1545471815859668,-0.0984650758601723,5.3852,25,a7404241840,male,252,2001,O,Simon Fraser University,1.0
,-0.1545471815859668,-0.0984650758601723,5.3852,25,a7404241840,male,220,2001,H,University of Kentucky,1.0
,-0.1367970632641522,-0.0369563532892107,16.852,7,a6601949789,male,101,2000,O,Colorado State University,1.0
,-0.1420025509792817,-0.1338519378973262,13.856,9,a7006791120,female,30,2003,J,University of Colorado,0.0
2.233275204206447,-0.1450885477909781,-0.0911939488607851,31.812,15,a7101685891,male,10,2000,G,University of Chicago,3.0
,-0.1610445136165264,-0.1346937377157391,6.8557,5,a6601915849,male,240,2002,O,Kansas State University,1.0
,-0.1610445136165264,-0.1346937377157391,6.8557,5,a6601915849,female,3,2002,L,Harvard University,1.0
,-0.1421949745430919,-0.1416330106307382,115.23,20,a7202724792,male,1029,2003,O,Claremont Graduate University,2.0
,-0.1670024920096446,-0.1658889058473412,26.552,32,a7006683656,male,22,2002,I,Johns Hopkins University,1.0
-0.158522981935105,-0.1670024920096446,-0.1658889058473412,26.552,32,a7006683656,male,53,2002,O,University of Rochester,1.0
,-0.1492264502180815,-0.1490431852034677,5.9161,12,a7404031961,male,101,2000,G,Colorado State University,1.0
,-0.1591445336313668,-0.0691845334187252,68.491,18,a7401513388,male,668,2002,O,Howard University,2.0
,-0.1591445336313668,-0.0691845334187252,68.491,18,a7401513388,male,991,2002,F,Claremont Graduate University,2.0
,-0.1591445336313668,-0.0691845334187252,68.491,18,a7401513388,male,77,2002,E,University of Virginia,2.0
,-0.1408705801738602,-0.1165465737943687,198.73,15,a6505875912,male,385,2004,I,Texas Tech University,1.0
1.870442139546673,-0.1425240571129798,-0.1400340610833494,70.93,17,a8357524300,male,6,2004,O,University of Washington,3.0
-0.1760467004693092,-0.1425240571129798,-0.1400340610833494,70.93,17,a8357524300,male,908,2004,H,Claremont Graduate University,3.0
