plc_score-w-std,adv_ev-w-win99-std,first_ev-w-win99-std_mean,adv_euclid,adv_experience,adviser,stu_sex,school_rank-w,stu_year,stu_jel,stu_school,adv_occ
,-0.0800598670398123,-0.0972071542185757,38.223,27,a35320878200,female,21,2001,J,Columbia University,0.0
,,,18.166,32,a6603139873,male,281,2001,O,Kansas State University,0.0
,,,40.988,42,a7004487955,male,418,2002,F,Carleton University,0.0
,,,40.988,42,a7004487955,male,36,2002,F,University of Maryland,0.0
,-0.1198894003859338,0.0020081190174179,29.648,4,a6602566696,male,196,2003,O,George Washington University,2.0
,-0.1198894003859338,0.0020081190174179,29.648,4,a6602566696,male,30,2003,O,University of Colorado,2.0
,,,27.641,22,a57203452633,male,113,2002,O,Purdue University,0.0
,,,27.641,22,a57203452633,male,189,2002,O,Georgetown University,0.0
,-0.1658487867993933,-0.1572449662429729,57.793,10,a7004460641,male,14,2002,F,University of Pennsylvania,1.0
,2.3822083865701678,2.070332718611412,79.196,22,a6603612841,female,45,2002,O,Brown University,0.0
,2.3822083865701678,2.070332718611412,79.196,22,a6603612841,female,97,2002,O,University of Missouri,0.0
,2.3822083865701678,2.070332718611412,79.196,22,a6603612841,male,473,2002,O,George Mason University,0.0
,-0.1579002614402145,-0.1608571645096513,254.62,10,a7202111421,female,9,2002,F,University of Chicago,1.0
,-0.1579002614402145,-0.1608571645096513,254.62,10,a7202111421,male,464,2002,F,"University of Wisconsin, Milwaukee",1.0
,-0.1579002614402145,-0.1608571645096513,254.62,10,a7202111421,female,291,2002,F,Wayne State University,1.0
,-0.1427640170994013,-0.1425882875429187,1332.2,30,a7403703776,male,424,2004,E,George Mason University,1.0
,-0.1481485249361482,-0.1431539984763024,8.0623,11,a7007177218,female,222,2000,J,Georgetown University,2.0
,-0.1481485249361482,-0.1431539984763024,8.0623,11,a7007177218,male,53,2000,J,Texas A&M University,2.0
-0.249922668345091,-0.1481485249361482,-0.1431539984763024,8.0623,11,a7007177218,male,222,2000,J,Georgetown University,2.0
0.223295594678742,,,13.82,23,a6602775999,male,337,2002,O,Northeastern University,0.0
,,,37.63,8,a55824919400,male,612,2002,O,Fordham University,0.0
,,,37.63,8,a55824919400,male,124,2002,O,Rice University,0.0
,-0.1421982322496286,-0.1383049787832041,11.045,23,a6602642797,male,69,2003,E,Vanderbilt University,1.0
3.3013138205126213,-0.1421982322496286,-0.1383049787832041,11.045,23,a6602642797,male,3,2003,E,Massachusetts Institute of Technology,1.0
,-0.1421982322496286,-0.1383049787832041,11.045,23,a6602642797,male,1029,2003,E,Claremont Graduate University,1.0
0.1258480770128304,1.3986322240663402,1.680856979859208,166.05,23,a55331486100,female,15,2001,J,University of Wisconsin,1.0
