plc_score-w-std,adv_ev-w-win99-std,first_ev-w-win99-std_mean,adv_euclid,adv_experience,adviser,stu_sex,school_rank-w,stu_year,stu_jel,stu_school,adv_occ
,0.0847805531776713,0.3335622489461664,26.096,5,a7005565630,female,21,2001,J,Columbia University,1.0
,0.0847805531776713,0.3335622489461664,26.096,5,a7005565630,female,35,2001,J,"University of California, Irvine",1.0
,-0.0570451849112948,3.0442345337503234,64.552,19,a6602838457,male,281,2001,O,Kansas State University,0.0
,-0.1648358278625917,-0.1514092833037404,11.446,13,a16028070900,male,418,2002,F,Carleton University,0.0
,,,98.949,34,a6603176728,male,196,2003,O,George Washington University,0.0
,,,2.2361,2,a55985640700,male,113,2002,O,Purdue University,0.0
,-0.1627387241388866,-0.0288556277617515,162.15,17,a7101938624,male,14,2002,F,University of Pennsylvania,0.0
,-0.1627387241388866,-0.0288556277617515,162.15,17,a7101938624,male,1,2002,G,"University of California, Berkeley",0.0
,,,187.05,22,a7005649244,female,45,2002,O,Brown University,0.0
,,,187.05,22,a7005649244,male,150,2002,D,University of Calgary,0.0
,-0.1672038126456508,-0.1669515144417798,28.74,8,a6603700153,female,9,2002,F,University of Chicago,1.0
-0.2848564312717555,-0.1672038126456508,-0.1669515144417798,28.74,8,a6603700153,male,121,2002,E,University of Notre Dame,1.0
,-0.1672038126456508,-0.1669515144417798,28.74,8,a6603700153,female,33,2002,R,"University of California, Irvine",1.0
,,,60.572,21,a7801335712,male,424,2004,E,George Mason University,0.0
,-0.1491099092130451,-0.1472910573581652,51.691,15,a6701349362,female,222,2000,J,Georgetown University,2.0
,-0.1491099092130451,-0.1472910573581652,51.691,15,a6701349362,female,1107,2000,L,City University of New York,2.0
0.223295594678742,0.8973934739863958,0.6818571153537379,151.62,29,a7003783439,male,337,2002,O,Northeastern University,1.0
,-0.1670178643536276,-0.165904196859709,17.117,12,a13004984200,male,612,2002,O,Fordham University,1.0
0.1258480770128304,-0.1547085614936622,-0.1501774266006603,127.96,22,a7402079526,female,15,2001,J,University of Wisconsin,3.0
1.92427156485668,-0.1547085614936622,-0.1501774266006603,127.96,22,a7402079526,female,3,2001,F,Harvard University,3.0
,-0.1547085614936622,-0.1501774266006603,127.96,22,a7402079526,male,43,2001,G,Brown University,3.0
,-0.1449789815420107,0.0367182555033655,30.773,12,a7003380130,male,15,2001,M,University of Wisconsin,2.0
,-0.1449789815420107,0.0367182555033655,30.773,12,a7003380130,male,3,2001,O,Harvard University,2.0
,-0.1449789815420107,0.0367182555033655,30.773,12,a7003380130,male,589,2001,G,Fordham University,2.0
-0.2789930416849852,-0.1041761864003448,0.8430950035642083,118.95,28,a7005777390,female,77,2002,E,University of Virginia,1.0
0.0567175305435814,-0.1041761864003448,0.8430950035642083,118.95,28,a7005777390,male,36,2002,E,University of Maryland,1.0
-0.2159407530026406,-0.1041761864003448,0.8430950035642083,118.95,28,a7005777390,male,188,2002,H,Queen's University,1.0
,-0.135213973684948,-0.1178741648502714,55.39,9,a7202634709,male,3,2003,G,Massachusetts Institute of Technology,1.0
0.4452319590871013,-0.1234668041368087,0.2546187601960343,1.0,1,a6506142568,female,168,2004,J,Queen's University,1.0
-0.1061025604820561,-0.1234668041368087,0.2546187601960343,1.0,1,a6506142568,male,1,2004,I,"University of California, Berkeley",1.0
,,,72.512,13,a6701796313,male,20,2003,H,University of Michigan,0.0
,,,72.512,13,a6701796313,female,1,2003,E,"University of California, Berkeley",0.0
4.868991572371262,,,72.512,13,a6701796313,female,1,2003,O,"University of California, Berkeley",0.0
,-0.1492384087096421,-0.1492203655208889,3.0,12,a56617328600,female,76,2000,O,Vanderbilt University,5.0
