plc_score-w-std,adv_ev-w-win99-std,first_ev-w-win99-std_mean,adv_euclid,adv_experience,adviser,stu_sex,school_rank-w,stu_year,stu_jel,stu_school,adv_occ
,0.280427733829504,0.9050912377892688,450.83,20,a7202789820,female,21,2001,J,Columbia University,1.0
,0.280427733829504,0.9050912377892688,450.83,20,a7202789820,female,19,2001,J,Johns Hopkins University,1.0
,-0.1164259546179846,-0.0146029589698391,59.22,19,a7102972123,male,281,2001,O,Kansas State University,2.0
,-0.1164259546179846,-0.0146029589698391,59.22,19,a7102972123,male,31,2001,O,University of North Carolina,2.0
,,,100.54,38,a55217914100,male,418,2002,F,Carleton University,0.0
,,,100.54,38,a55217914100,female,291,2002,F,Wayne State University,0.0
,-0.1422377612005667,-0.1413763647013973,14.422,6,a56186358900,male,196,2003,O,George Washington University,1.0
,,,137.71,40,a7005348741,male,113,2002,O,Purdue University,0.0
,,,137.71,40,a7005348741,male,429,2002,O,Rensselaer Polytechnic Institute,0.0
,,,3.4641,21,a16401436200,male,14,2002,F,University of Pennsylvania,0.0
,-0.1591445336313668,-0.0691845334187252,68.491,18,a7401513388,female,45,2002,O,Brown University,3.0
3.8312876692795705,-0.1591445336313668,-0.0691845334187252,68.491,18,a7401513388,female,121,2002,O,University of Notre Dame,3.0
,-0.1565595257850673,-0.1309491680349581,170.41,22,a7401520265,female,9,2002,F,University of Chicago,0.0
,-0.1424951585871333,-0.1411593723758646,34.424,11,a56240494400,male,424,2004,E,George Mason University,0.0
,-0.1216861145950306,0.2799450584866167,66.174,25,a7003539397,female,222,2000,J,Georgetown University,1.0
,-0.1216861145950306,0.2799450584866167,66.174,25,a7003539397,female,27,2000,J,University of Illinois,1.0
0.223295594678742,,,2.0,0,a8721973300,male,337,2002,O,Northeastern University,0.0
,-0.0462434400050822,0.6484877451026999,134.66,15,a6603673032,male,612,2002,O,Fordham University,0.0
,-0.1351466413873565,0.0171647930465061,128.58,14,a6603795679,male,69,2003,E,Vanderbilt University,0.0
,-0.1351466413873565,0.0171647930465061,128.58,14,a6603795679,male,61,2003,E,Ohio State University,0.0
0.1258480770128304,-0.156076570186454,-0.1381441236991518,8.0623,21,a6603717054,female,15,2001,J,University of Wisconsin,3.0
,-0.156076570186454,-0.1381441236991518,8.0623,21,a6603717054,male,281,2001,J,Kansas State University,3.0
,-0.1197487400175684,-0.0679693584856244,331.51,16,a7102037136,male,15,2001,M,University of Wisconsin,0.0
-0.2789930416849852,-0.1659549716102971,-0.1361416995388782,21.0,25,a7003824778,female,77,2002,E,University of Virginia,3.0
,-0.1659549716102971,-0.1361416995388782,21.0,25,a7003824778,male,3,2002,E,Harvard University,3.0
,-0.155668805807834,-0.1111645753295681,47.833,33,a7402114693,female,11,2001,G,University of Chicago,1.0
,-0.1424714177940997,-0.1422293759677188,54.589,10,a12772232000,male,3,2003,G,Massachusetts Institute of Technology,3.0
5.037895788648899,-0.1424714177940997,-0.1422293759677188,54.589,10,a12772232000,male,2,2003,G,Harvard University,3.0
0.4452319590871013,0.0732105971184455,2.142824392129816,37.789,9,a7007083052,female,168,2004,J,Queen's University,2.0
,-0.1423861002701859,-0.1378939661276834,82.25,31,a7003474741,male,20,2003,H,University of Michigan,1.0
-0.2582270955002462,-0.1423861002701859,-0.1378939661276834,82.25,31,a7003474741,male,495,2003,H,West Virginia University,1.0
,0.7654115251747861,1.2679802535495244,57.149,10,a6603191591,female,76,2000,O,Vanderbilt University,1.0
,0.7654115251747861,1.2679802535495244,57.149,10,a6603191591,male,14,2000,O,University of Wisconsin,1.0
,0.7654115251747861,1.2679802535495244,57.149,10,a6603191591,male,185,2000,O,Florida State University,1.0
-0.261555987303137,0.7654115251747861,1.2679802535495244,57.149,10,a6603191591,male,69,2000,O,"University of California, Santa Cruz",1.0
0.8236542631356552,0.7654115251747861,1.2679802535495244,57.149,10,a6603191591,male,14,2000,O,University of Wisconsin,1.0
,-0.1366386285074285,-0.1080194552874959,178.91,23,a7103300253,male,2,2004,G,Harvard University,3.0
1.390604299859195,-0.1358506258954013,-0.0157203528556847,161.19,35,a6701455549,male,11,2001,D,University of Chicago,1.0
,-0.1658070817315672,-0.1650630052642716,35.511,37,a6603605391,female,24,2002,L,University of Illinois,0.0
