plc_score-w-std,adv_ev-w-win99-std,first_ev-w-win99-std_mean,adv_euclid,adv_experience,adviser,stu_sex,school_rank-w,stu_year,stu_jel,stu_school,adv_occ
,-0.1522772060048742,-0.1209715517009556,38.626,26,a7006479506,female,21,2001,J,Columbia University,2.0
2.893358919598645,-0.1522772060048742,-0.1209715517009556,38.626,26,a7006479506,male,6,2001,J,Yale University,2.0
,,,25.904,21,a57203452633,male,281,2001,O,Kansas State University,0.0
-0.2200579197233552,,,25.904,21,a57203452633,female,71,2001,O,Indiana University,0.0
,-0.1634582001939988,-0.1392713797705959,20.518,5,a7102740918,male,418,2002,F,Carleton University,2.0
5.796496856524935,-0.1634582001939988,-0.1392713797705959,20.518,5,a7102740918,male,189,2002,F,Georgetown University,2.0
,1.7033453349312382,0.1503692847538171,1224.7,36,a57208457063,male,196,2003,O,George Washington University,0.0
,-0.1230349407402862,0.0732214252428036,20.174,3,a6602566696,male,113,2002,O,Purdue University,1.0
-0.2784674119866674,-0.1230349407402862,0.0732214252428036,20.174,3,a6602566696,male,36,2002,O,University of Maryland,1.0
,-0.1287746265605743,-0.0629150985916797,206.47,34,a7101892208,male,14,2002,F,University of Pennsylvania,0.0
,-0.1287746265605743,-0.0629150985916797,206.47,34,a7101892208,male,36,2002,F,University of Maryland,0.0
,0.0335166273619598,0.1482359626316729,266.64,11,a7402886108,female,45,2002,O,Brown University,2.0
2.535315644792794,0.0335166273619598,0.1482359626316729,266.64,11,a7402886108,female,25,2002,O,University of Arizona,2.0
,-0.1668716782700077,-0.1416971425348364,52.896,18,a6603543615,female,9,2002,F,University of Chicago,3.0
,-0.1668716782700077,-0.1416971425348364,52.896,18,a6603543615,male,92,2002,F,University of Georgia,3.0
5.793052139387619,-0.1668716782700077,-0.1416971425348364,52.896,18,a6603543615,male,3,2002,F,Harvard University,3.0
,-0.1422309210216361,-0.141079163553856,219.39,17,a7003812265,male,424,2004,E,George Mason University,0.0
,-0.1422309210216361,-0.141079163553856,219.39,17,a7003812265,female,2,2004,E,Harvard University,0.0
,-0.1227611342389611,-0.0616528438516479,187.59,10,a7102925200,female,222,2000,J,Georgetown University,0.0
0.223295594678742,-0.1666218942962566,-0.1557056864105422,78.6,14,a6701694147,male,337,2002,O,Northeastern University,2.0
,,,137.71,40,a7005348741,male,612,2002,O,Fordham University,0.0
,,,137.71,40,a7005348741,male,10,2002,O,Princeton University,0.0
,-0.1421233462602456,-0.1409645288085524,19.824,19,a7103097151,male,69,2003,E,Vanderbilt University,2.0
-0.292520969808203,-0.1421233462602456,-0.1409645288085524,19.824,19,a7103097151,male,132,2003,E,Colorado State University,2.0
0.1258480770128304,0.280427733829504,0.9050912377892688,450.83,20,a7202789820,female,15,2001,J,University of Wisconsin,1.0
,0.280427733829504,0.9050912377892688,450.83,20,a7202789820,female,8,2001,J,University of Washington,1.0
,-0.156671441731427,-0.1519141551250864,17.146,6,a7101802270,male,15,2001,M,University of Wisconsin,2.0
1.1916163476921733,-0.156671441731427,-0.1519141551250864,17.146,6,a7101802270,male,58,2001,M,University of Pittsburgh,2.0
1.526001758716324,-0.156671441731427,-0.1519141551250864,17.146,6,a7101802270,male,32,2001,M,University of Texas,2.0
-0.2789930416849852,,,51.817,21,a7801387638,female,77,2002,E,University of Virginia,0.0
,-0.1524511390228282,-0.1539156099970983,80.449,26,a7406289288,female,11,2001,G,University of Chicago,1.0
,-0.1424977464626581,-0.1423182610252912,29.799,23,a7403871158,male,3,2003,G,Massachusetts Institute of Technology,1.0
,-0.1424977464626581,-0.1423182610252912,29.799,23,a7403871158,female,41,2003,G,New York University,1.0
0.4452319590871013,-0.142609766007016,-0.1414321043274647,63.75,16,a6602500728,female,168,2004,J,Queen's University,1.0
,-0.1319052015649681,0.0079116720723126,210.85,25,a6602930341,male,20,2003,H,University of Michigan,0.0
,-0.1492290503117343,-0.1488102304789986,32.28,23,a6603659466,female,76,2000,O,Vanderbilt University,2.0
,-0.1426711309379603,-0.1404543819735647,23.409,6,a6603289042,male,2,2004,G,Harvard University,0.0
1.390604299859195,-0.1508059296058047,-0.0684081197822565,49.122,25,a7102089902,male,11,2001,D,University of Chicago,1.0
,-0.1508059296058047,-0.0684081197822565,49.122,25,a7102089902,male,11,2001,D,University of Chicago,1.0
,-0.163068550356756,-0.1467198540573978,96.912,22,a7401896887,female,24,2002,L,University of Illinois,0.0
,-0.163068550356756,-0.1467198540573978,96.912,22,a7401896887,male,88,2002,L,University of Alberta,0.0
,-0.1482299390863061,-0.1456424885844122,34.088,23,a7006720256,male,101,2000,O,Colorado State University,2.0
1.271221450115304,-0.1482299390863061,-0.1456424885844122,34.088,23,a7006720256,male,22,2000,O,University of Arizona,2.0
,-0.1154544213577909,0.0444985437329732,134.44,6,a57195422078,female,60,2000,O,Michigan State University,1.0
14.816650960780333,-0.140073114034688,-0.1388461705313691,302.18,21,a6603951476,male,4,2004,D,Stanford University,2.0
,-0.1425015729042417,-0.1424949001710117,22.738,15,a7801565243,female,77,2003,G,"University of Illinois, Chicago",2.0
0.950927991968358,-0.1425015729042417,-0.1424949001710117,22.738,15,a7801565243,male,17,2003,G,Cornell University,2.0
-0.0999051498338452,,,17.263,17,a6602563951,male,6,2003,D,University of Washington,0.0
,-0.1427627473944158,-0.1419360965723872,20.591,13,a57221939269,male,131,2004,D,University of Missouri,1.0
0.3162410337052192,-0.1424974425552771,-0.1424693233246429,7.3485,26,a7003948075,male,40,2003,J,Duke University,2.0
,-0.1424974425552771,-0.1424693233246429,7.3485,26,a7003948075,male,3,2003,J,Massachusetts Institute of Technology,2.0
,,,75.855,6,a7402535503,male,32,2002,O,University of Minnesota,0.0
,,,75.855,6,a7402535503,female,991,2002,O,Claremont Graduate University,0.0
-0.2321829046399592,-0.1668733505944404,-0.1656798794824453,23.643,21,a55916135700,male,156,2002,O,University of Houston,1.0
,-0.1668733505944404,-0.1656798794824453,23.643,21,a55916135700,male,81,2002,O,Indiana University,1.0
-0.0298271083454986,-0.1668733505944404,-0.1656798794824453,23.643,21,a55916135700,male,45,2002,O,Brown University,1.0
,,,2.0,5,a16744833200,male,11,2003,E,"University of California, Los Angeles",0.0
,-0.0105394034024471,0.5667172431520154,102.59,16,a6602473660,male,43,2001,D,Brown University,0.0
2.757024699868861,-0.1502810001007797,0.001944015043063,111.27,4,a6602634280,female,12,2002,J,"University of California, Los Angeles",1.0
-0.0718018400845972,-0.1672150127784709,-0.1672144961233805,53.796,18,a7003433000,male,991,2002,H,Claremont Graduate University,1.0
,-0.1452679669993829,-0.1443088127090574,9.6954,3,a35565727600,male,70,2000,D,Ohio State University,0.0
,-0.1647574606635007,-0.1344047000064643,119.42,43,a7006759840,male,72,2002,O,Vanderbilt University,0.0
2.9953289125051006,-0.1671556733478689,-0.1668688742086709,35.651,19,a55476171100,female,473,2002,M,George Mason University,2.0
12.607173958091977,-0.1671556733478689,-0.1668688742086709,35.651,19,a55476171100,male,3,2002,M,Harvard University,2.0
2.929465740348284,-0.1212238418360203,0.0910865029063641,451.44,19,a7202676441,female,44,2004,C,Rutgers University,1.0
,-0.1425856807967635,-0.1412455230730414,36.729,27,a7102567758,male,501,2004,E,Fordham University,0.0
,-0.1204683208740385,-0.1114365881615632,230.67,39,a7006516129,male,17,2004,O,Columbia University,1.0
0.2062512140254397,,,347.93,28,a56209838200,male,63,2001,E,University of Iowa,0.0
,,,347.93,28,a56209838200,male,29,2001,E,Pennsylvania State University,0.0
