plc_score-w-std,adv_ev-w-win99-std,first_ev-w-win99-std_mean,adv_euclid,adv_experience,adviser,stu_sex,school_rank-w,stu_year,stu_jel,stu_school,adv_occ
,-0.1305444316861533,-0.1263084129701885,26.646,16,a7405881572,female,21,2001,J,Columbia University,2.0
0.0035137319816121,-0.1305444316861533,-0.1263084129701885,26.646,16,a7405881572,male,50,2001,C,Michigan State University,2.0
,-0.1305444316861533,-0.1263084129701885,26.646,16,a7405881572,female,537,2001,F,Oklahoma State University,2.0
,-0.1305444316861533,-0.1263084129701885,26.646,16,a7405881572,male,21,2001,G,Columbia University,2.0
-0.2890865091885569,-0.1305444316861533,-0.1263084129701885,26.646,16,a7405881572,male,33,2001,O,Northwestern University,2.0
,-0.1305444316861533,-0.1263084129701885,26.646,16,a7405881572,male,23,2001,D,University of Arizona,2.0
,,,59.11,27,a7005506549,male,281,2001,O,Kansas State University,0.0
,-0.1388685087220547,-0.1577154431344234,427.05,23,a7005602679,male,418,2002,F,Carleton University,0.0
,-0.1606108680560307,-0.1592088120226921,85.458,27,a7406289288,male,113,2002,O,Purdue University,1.0
-0.2789930416849852,-0.1606108680560307,-0.1592088120226921,85.458,27,a7406289288,female,77,2002,E,University of Virginia,1.0
,-0.1667535707060734,-0.1646821672438792,26.401,12,a6602404060,male,14,2002,F,University of Pennsylvania,0.0
,-0.1618444738067321,-0.1226743941024404,1.4142,5,a6602378515,female,9,2002,F,University of Chicago,0.0
,-0.1618444738067321,-0.1226743941024404,1.4142,5,a6602378515,male,464,2002,E,"University of Wisconsin, Milwaukee",0.0
,-0.1427963152080076,-0.1427468174321763,107.94,10,a7102254371,male,424,2004,E,George Mason University,0.0
0.223295594678742,-0.1615742236200245,-0.157674548987159,183.87,25,a6701861348,male,337,2002,O,Northeastern University,2.0
,-0.1615742236200245,-0.157674548987159,183.87,25,a6701861348,male,21,2002,F,University of Michigan,2.0
-0.3013352132529662,-0.1615742236200245,-0.157674548987159,183.87,25,a6701861348,male,227,2002,O,University of Kansas,2.0
,,,54.562,23,a7501585880,male,612,2002,O,Fordham University,0.0
,,,54.562,23,a7501585880,male,315,2002,F,Georgia State University,0.0
0.1258480770128304,,,17.263,15,a8077156300,female,15,2001,J,University of Wisconsin,0.0
,,,17.263,15,a8077156300,male,12,2001,F,"University of California, Los Angeles",0.0
,,,17.263,15,a8077156300,female,40,2001,F,"SUNY, Stony Brook",0.0
,-0.1490854789384713,-0.1233660004164305,8.6023,5,a57209633419,male,15,2001,M,University of Wisconsin,4.0
-0.2198315605681829,-0.1490854789384713,-0.1233660004164305,8.6023,5,a57209633419,male,37,2001,F,University of British Columbia,4.0
6.572082192284633,-0.1490854789384713,-0.1233660004164305,8.6023,5,a57209633419,male,58,2001,D,University of Pittsburgh,4.0
,-0.1490854789384713,-0.1233660004164305,8.6023,5,a57209633419,male,11,2001,G,University of Chicago,4.0
,,,23.345,28,a7202326848,female,11,2001,G,University of Chicago,0.0
,-0.1424967246017605,-0.1424156069415053,84.906,25,a6603943853,male,3,2003,G,Massachusetts Institute of Technology,1.0
3.690901801725499,-0.1424967246017605,-0.1424156069415053,84.906,25,a6603943853,male,7,2003,E,University of Chicago,1.0
,-0.1424967246017605,-0.1424156069415053,84.906,25,a6603943853,male,495,2003,L,West Virginia University,1.0
-0.2728762227692586,-0.1424967246017605,-0.1424156069415053,84.906,25,a6603943853,female,32,2003,O,University of Minnesota,1.0
0.4452319590871013,-0.137124113877713,-0.1101847317708312,99.262,17,a7102445331,female,168,2004,J,Queen's University,2.0
,-0.1296078937078189,0.0449011530304973,7.6158,20,a6602642797,female,76,2000,O,Vanderbilt University,1.0
,-0.1296078937078189,0.0449011530304973,7.6158,20,a6602642797,female,10,2000,D,University of Chicago,1.0
1.390604299859195,-0.1562890589461724,-0.1460288424659392,8.7178,8,a6602305858,male,11,2001,D,University of Chicago,3.0
-0.1144631993125394,-0.1562890589461724,-0.1460288424659392,8.7178,8,a6602305858,female,80,2001,O,Vanderbilt University,3.0
,-0.1562890589461724,-0.1460288424659392,8.7178,8,a6602305858,male,11,2001,D,University of Chicago,3.0
,-0.1562890589461724,-0.1460288424659392,8.7178,8,a6602305858,male,71,2001,G,Indiana University,3.0
,-0.1493866551195313,0.0291212576673949,103.72,24,a7202877560,female,24,2002,L,University of Illinois,0.0
,-0.1100062154775718,0.2173626640168864,112.81,11,a6603951618,male,101,2000,O,Colorado State University,0.0
14.816650960780333,-0.1426149926551977,-0.1420088746806072,164.29,19,a6507435372,male,4,2004,D,Stanford University,1.0
0.6530978146630899,-0.1426149926551977,-0.1420088746806072,164.29,19,a6507435372,male,36,2004,F,New York University,1.0
,-0.1426149926551977,-0.1420088746806072,164.29,19,a6507435372,female,872,2004,I,City University of New York,1.0
,-0.1424515308508352,-0.1401098041498339,124.09,12,a57191402449,female,77,2003,G,"University of Illinois, Chicago",1.0
-0.0999051498338452,,,8.8318,34,a6507891594,male,6,2003,D,University of Washington,0.0
-0.1148920091436416,,,8.8318,34,a6507891594,female,2,2003,R,Harvard University,0.0
,,,20.469,15,a6603323370,male,131,2004,D,University of Missouri,0.0
0.3162410337052192,-0.142283281724933,-0.1366545120993601,220.18,48,a55448536600,male,40,2003,J,Duke University,3.0
-0.1418522734231427,-0.142283281724933,-0.1366545120993601,220.18,48,a55448536600,male,3,2003,E,Massachusetts Institute of Technology,3.0
0.030181995161048,-0.142283281724933,-0.1366545120993601,220.18,48,a55448536600,female,46,2003,O,Michigan State University,3.0
-0.2321829046399592,-0.160218523637823,-0.125881287165413,234.62,25,a35578894000,male,156,2002,O,University of Houston,1.0
,-0.160218523637823,-0.125881287165413,234.62,25,a35578894000,male,14,2002,F,University of Pennsylvania,1.0
,-0.160218523637823,-0.125881287165413,234.62,25,a35578894000,female,21,2002,G,University of Michigan,1.0
0.0880982054110495,-0.160218523637823,-0.125881287165413,234.62,25,a35578894000,female,5,2002,D,Stanford University,1.0
,-0.1424942457173165,-0.1423866166340898,26.153,1,a6602429118,male,11,2003,E,"University of California, Los Angeles",0.0
,-0.142380025287921,-0.1051146483645154,47.043,18,a6602899326,male,43,2001,D,Brown University,0.0
2.757024699868861,0.0010043245716999,0.0681250270669772,87.034,10,a7006828969,female,12,2002,J,"University of California, Los Angeles",2.0
-0.0718018400845972,0.3469320198708971,1.584878691886254,268.09,10,a6602217134,male,991,2002,H,Claremont Graduate University,1.0
,-0.1648358278625917,-0.1514092833037404,11.446,13,a16028070900,male,72,2002,O,Vanderbilt University,0.0
2.929465740348284,-0.1035825026261736,1.192161319400008,1.4142,4,a6508296287,female,44,2004,C,Rutgers University,1.0
,-0.142799929490079,-0.1427851644587734,34.554,17,a7202601585,male,501,2004,E,Fordham University,0.0
,-0.142799929490079,-0.1427851644587734,34.554,17,a7202601585,male,908,2004,F,Claremont Graduate University,0.0
,,,2.0,34,a57191017706,male,17,2004,O,Columbia University,0.0
,,,2.0,34,a57191017706,male,29,2004,P,University of Minnesota,0.0
0.2062512140254397,-0.1568251457786676,-0.1417596220396849,28.705,20,a24320855100,male,63,2001,E,University of Iowa,2.0
,-0.1593850675379136,0.0091603472649149,87.693,33,a7202376487,male,133,2002,P,Colorado State University,0.0
,-0.1593850675379136,0.0091603472649149,87.693,33,a7202376487,male,22,2002,R,Johns Hopkins University,0.0
,-0.1227225453492984,0.0052628600086065,5.1962,3,a6603061995,male,251,2001,O,Syracuse University,3.0
,-0.1227225453492984,0.0052628600086065,5.1962,3,a6603061995,male,991,2001,L,City University of New York,3.0
,-0.1227225453492984,0.0052628600086065,5.1962,3,a6603061995,male,52,2001,C,University of Rochester,3.0
,-0.119632288627549,-0.0885426514469645,500.22,20,a7003911528,male,353,2003,C,Wayne State University,1.0
,-0.1633722000676271,-0.1525212756867509,95.593,7,a55879597300,male,464,2002,J,"University of Wisconsin, Milwaukee",0.0
,-0.138626480668837,-0.1356205950116593,83.546,23,a7402558088,male,353,2003,E,Wayne State University,0.0
,-0.138626480668837,-0.1356205950116593,83.546,23,a7402558088,female,603,2003,O,Clark University,0.0
,-0.1578299714316803,-0.1525278913797964,4.1231,2,a7006634390,female,38,2001,F,University of Maryland,0.0
,,,102.77,37,a7404299884,male,132,2003,H,Colorado State University,0.0
0.1895915184111646,,,102.77,37,a7404299884,male,3,2003,C,Massachusetts Institute of Technology,0.0
,,,21.817,14,a7202601585,,649,2001,E,American University,0.0
,,,21.817,14,a7202601585,male,111,2001,O,Purdue University,0.0
,,,16.941,32,a56572650600,male,81,2002,O,Indiana University,0.0
-0.2466968789296721,,,16.941,32,a56572650600,male,1,2002,G,"University of California, Berkeley",0.0
,-0.1415602414418602,-0.133206273816175,303.49,18,a7406738737,male,198,2004,E,University of Kansas,1.0
,-0.0873680326236777,0.5472604615236268,122.04,19,a6506934372,male,34,2001,R,"University of California, Santa Barbara",1.0
,-0.0873680326236777,0.5472604615236268,122.04,19,a6506934372,female,117,2001,F,Rice University,1.0
0.1283971288130759,-0.150903052868318,0.1372107435100663,155.71,13,a6505875912,female,161,2002,C,McMaster University,3.0
2.757024699868861,-0.150903052868318,0.1372107435100663,155.71,13,a6505875912,male,12,2002,C,"University of California, Los Angeles",3.0
,-0.1310473133120492,0.2418256354823852,32.619,17,a7005783609,female,373,2001,I,Georgia State University,0.0
,-0.1310473133120492,0.2418256354823852,32.619,17,a7005783609,female,251,2001,R,Syracuse University,0.0
,,,15.875,31,a6603139873,male,525,2000,O,Oklahoma State University,0.0
,,,15.875,31,a6603139873,male,6,2000,E,Yale University,0.0
,-0.1482731965313886,-0.1451597577337396,216.29,14,a6603277936,male,15,2001,C,University of Wisconsin,0.0
,,,21.61,15,a6602665608,male,127,2001,D,North Carolina State University,0.0
