plc_score-w-std,adv_ev-w-win99-std,first_ev-w-win99-std_mean,adv_euclid,adv_experience,adviser,stu_sex,school_rank-w,stu_year,stu_jel,stu_school,adv_occ
,-0.0675158294607251,-0.0749331847806826,119.42,23,a55953326600,female,21,2001,J,Columbia University,1.0
,-0.0675158294607251,-0.0749331847806826,119.42,23,a55953326600,male,75,2001,K,University of Oregon,1.0
,-0.1653831073439789,-0.0887393502393955,9.8995,9,a7404876855,male,418,2002,F,Carleton University,1.0
,-0.1413040414959878,-0.1314426843699637,154.17,35,a7004308668,male,196,2003,O,George Washington University,1.0
,-0.1413040414959878,-0.1314426843699637,154.17,35,a7004308668,male,129,2003,O,University of Missouri,1.0
,-0.1652356720807385,-0.1634619995549253,881.41,13,a7103234818,male,113,2002,O,Purdue University,1.0
,-0.1652356720807385,-0.1634619995549253,881.41,13,a7103234818,male,390,2002,G,Texas Tech University,1.0
-0.2140729249602788,-0.1652356720807385,-0.1634619995549253,881.41,13,a7103234818,male,464,2002,J,"University of Wisconsin, Milwaukee",1.0
,-0.1652356720807385,-0.1634619995549253,881.41,13,a7103234818,male,473,2002,O,George Mason University,1.0
,-0.1626876913184301,-0.1352234977355321,133.53,26,a7006846639,female,45,2002,O,Brown University,1.0
,-0.1516588202309841,-0.127967654609355,103.74,35,a6701715072,female,9,2002,F,University of Chicago,4.0
0.2595330103749473,-0.1516588202309841,-0.127967654609355,103.74,35,a6701715072,female,12,2002,D,"University of California, Los Angeles",4.0
,2.139911563372966,1.118209288906863,202.82,24,a7004264968,male,424,2004,E,George Mason University,0.0
,-0.1278337183737832,-0.0851458248802542,198.16,19,a7005068661,female,222,2000,J,Georgetown University,1.0
0.223295594678742,-0.1655096702253813,-0.1513527415404953,17.664,15,a6507224425,male,337,2002,O,Northeastern University,1.0
,-0.1671566736008601,-0.1665468695970723,4.7958,4,a6602092821,male,612,2002,O,Fordham University,0.0
,-0.1418581556584963,-0.1381433310569862,70.413,19,a6603648434,male,69,2003,E,Vanderbilt University,0.0
,-0.1418581556584963,-0.1381433310569862,70.413,19,a6603648434,male,16,2003,G,University of Pennsylvania,0.0
0.1258480770128304,-0.1277443176681555,0.0573176958790417,70.654,18,a35619751500,female,15,2001,J,University of Wisconsin,2.0
,-0.1277443176681555,0.0573176958790417,70.654,18,a35619751500,male,55,2001,L,University of Utah,2.0
,-0.1425020025046632,-0.1425058106177076,21.703,31,a7102043962,male,3,2003,G,Massachusetts Institute of Technology,0.0
,-0.1421795187563988,-0.1272671486681903,51.856,14,a35424515800,male,20,2003,H,University of Michigan,1.0
6.259384126535425,-0.1421795187563988,-0.1272671486681903,51.856,14,a35424515800,male,18,2003,C,Columbia University,1.0
,-0.1416488244095696,-0.1319160724856513,19.799,14,a7202963129,male,2,2004,G,Harvard University,1.0
1.390604299859195,,,6.1644,8,a7201961540,male,11,2001,D,University of Chicago,0.0
,-0.1659136711595376,-0.1625504388481123,36.139,25,a7006720256,female,24,2002,L,University of Illinois,2.0
-0.2646613891356483,-0.1659136711595376,-0.1625504388481123,36.139,25,a7006720256,male,114,2002,D,Iowa State University,2.0
-0.2889256973495074,-0.1659136711595376,-0.1625504388481123,36.139,25,a7006720256,female,63,2002,I,Arizona State University,2.0
,-0.1480560996396343,-0.1437430791302273,90.675,29,a6701922429,male,101,2000,O,Colorado State University,1.0
,-0.1480560996396343,-0.1437430791302273,90.675,29,a6701922429,male,162,2000,L,University of Connecticut,1.0
,-0.144057637352057,-0.1395258170549925,154.6,17,a6603889672,female,60,2000,O,Michigan State University,0.0
14.816650960780333,-0.1426099453964814,-0.1413645132873701,16.852,12,a6602771277,male,4,2004,D,Stanford University,2.0
,0.0103060116133943,0.6394066291982039,458.87,16,a6603689321,female,77,2003,G,"University of Illinois, Chicago",1.0
,0.0103060116133943,0.6394066291982039,458.87,16,a6603689321,male,40,2003,C,Duke University,1.0
-0.0999051498338452,-0.1387130515560254,-0.0486121721585142,312.75,15,a7005740338,male,6,2003,D,University of Washington,1.0
,-0.1406713321551558,-0.136666995335149,82.456,12,a6602989968,male,131,2004,D,University of Missouri,0.0
0.3162410337052192,-0.1233649437276926,0.3632688527819498,246.16,37,a7005806112,male,40,2003,J,Duke University,2.0
-0.3047939109331269,-0.1233649437276926,0.3632688527819498,246.16,37,a7005806112,female,495,2003,G,West Virginia University,2.0
